freq	dBm(jieshouf)
4.03018181818181898E10	-1.29657719886902245E2
4.03036363636363681E10	-1.29663476547858258E2
4.03054545454545465E10	-1.29669132107020713E2
4.03072727272727338E10	-1.29674928751345186E2
4.03090909090909122E10	-1.29680648503558738E2
4.03109090909090906E10	-1.29686365111831714E2
4.03127272727272690E10	-1.29692126041176103E2
4.03145454545454562E10	-1.29697782935485395E2
4.03163636363636346E10	-1.29703435362131492E2
4.03181818181818130E10	-1.29709110670212513E2
4.03200000000000003E10	-1.29714862312975865E2
4.03218181818181876E10	-1.29720524762798761E2
4.03236363636363659E10	-1.29726237302066627E2
4.03254545454545443E10	-1.29731935832824408E2
4.03272727272727316E10	-1.29737556034225410E2
4.03290909090909100E10	-1.29743287075658920E2
4.03309090909090884E10	-1.29748983850553445E2
4.03327272727272668E10	-1.29754666001208108E2
4.03345454545454540E10	-1.29760278883882352E2
4.03363636363636324E10	-1.29765906436831857E2
4.03381818181818108E10	-1.29771583726332040E2
4.03399999999999981E10	-1.29777240709481756E2
4.03418181818181942E10	-1.29782953325667560E2
4.03436363636363726E10	-1.29788557259604143E2
4.03454545454545421E10	-1.29794184630205334E2
4.03472727272727383E10	-1.29799786453306232E2
4.03490909090909078E10	-1.29805464070838839E2
4.03509090909090951E10	-1.29811132242434857E2
4.03527272727272646E10	-1.29816711421520781E2
4.03545454545454607E10	-1.29822425686086507E2
4.03563636363636302E10	-1.29828008819781227E2
4.03581818181818086E10	-1.29833601090442041E2
4.03599999999999959E10	-1.29839250673355378E2
4.03618181818181831E10	-1.29844868689164428E2
4.03636363636363704E10	-1.29850410639599945E2
4.03654545454545399E10	-1.29856020343197209E2
4.03672727272727361E10	-1.29861734424795006E2
4.03690909090909056E10	-1.29867271443203780E2
4.03709090909090840E10	-1.29872844044111901E2
4.03727272727272624E10	-1.29878443878429350E2
4.03745454545454585E10	-1.29884001995797060E2
4.03763636363636280E10	-1.29889655929144365E2
4.03781818181818064E10	-1.29895222046542735E2
4.03800000000000026E10	-1.29900807719400802E2
4.03818181818181898E10	-1.29906342311004197E2
4.03836363636363682E10	-1.29911927322197918E2
4.03854545454545466E10	-1.29917458528583118E2
4.03872727272727339E10	-1.29923024012256549E2
4.03890909090909123E10	-1.29928657533564929E2
4.03909090909090907E10	-1.29934189935635702E2
4.03927272727272690E10	-1.29939733902980636E2
4.03945454545454474E10	-1.29945281670474233E2
4.03963636363636347E10	-1.29950898363992740E2
4.03981818181818131E10	-1.29956409700286701E2
4.04000000000000004E10	-1.29961914665074163E2
4.04018181818181965E10	-1.29967485236628155E2
4.04036363636363749E10	-1.29973007778770477E2
4.04054545454545444E10	-1.29978541973888007E2
4.04072727272727317E10	-1.29984018639395349E2
4.04090909090909101E10	-1.29989593780167301E2
4.04109090909090973E10	-1.29995094617228912E2
4.04127272727272668E10	-1.30000598760198893E2
4.04145454545454541E10	-1.30006160560384920E2
4.04163636363636325E10	-1.30011645654939834E2
4.04181818181818109E10	-1.30017142357233473E2
4.04199999999999982E10	-1.30022675756498329E2
4.04218181818181854E10	-1.30028179005905087E2
4.04236363636363727E10	-1.30033674208093508E2
4.04254545454545422E10	-1.30039174777104827E2
4.04272727272727384E10	-1.30044652137975558E2
4.04290909090909079E10	-1.30050107891783684E2
4.04309090909090862E10	-1.30055650753374907E2
4.04327272727272646E10	-1.30061130588400253E2
4.04345454545454608E10	-1.30066590380894564E2
4.04363636363636303E10	-1.30072044163406675E2
4.04381818181818087E10	-1.30077540184037188E2
4.04399999999999959E10	-1.30082970556590460E2
4.04418181818181921E10	-1.30088409370575042E2
4.04436363636363705E10	-1.30093932139824875E2
4.04454545454545489E10	-1.30099359892273858E2
4.04472727272727361E10	-1.30104827174461279E2
4.04490909090909145E10	-1.30110303504421942E2
4.04509090909090929E10	-1.30115714360253887E2
4.04527272727272624E10	-1.30121178722242092E2
4.04545454545454497E10	-1.30126646338887153E2
4.04563636363636370E10	-1.30132071114526449E2
4.04581818181818154E10	-1.30137483392747444E2
4.04600000000000026E10	-1.30142969006740783E2
4.04618181818181899E10	-1.30148368670573733E2
4.04636363636363683E10	-1.30153773591729505E2
4.04654545454545378E10	-1.30159206784780013E2
4.04672727272727339E10	-1.30164603585708871E2
4.04690909090909123E10	-1.30170035710882148E2
4.04709090909090907E10	-1.30175443734554563E2
4.04727272727272602E10	-1.30180889136260558E2
4.04745454545454564E10	-1.30186291769363716E2
4.04763636363636259E10	-1.30191684070057967E2
4.04781818181818132E10	-1.30197087167912051E2
4.04800000000000004E10	-1.30202458368054530E2
4.04818181818181877E10	-1.30207847125244536E2
4.04836363636363661E10	-1.30213276112129051E2
4.04854545454545445E10	-1.30218649500047579E2
4.04872727272727317E10	-1.30223994786085728E2
4.04890909090909012E10	-1.30229428556853821E2
4.04909090909090885E10	-1.30234798897515747E2
4.04927272727272669E10	-1.30240151622264011E2
4.04945454545454542E10	-1.30245542574028872E2
4.04963636363636237E10	-1.30250890781814421E2
4.04981818181818021E10	-1.30256282833495107E2
4.04999999999999982E10	-1.30261659309817901E2
4.05018181818181944E10	-1.30266967644096532E2
4.05036363636363728E10	-1.30272314992204108E2
4.05054545454545512E10	-1.30277708340692588E2
4.05072727272727384E10	-1.30283065852157476E2
4.05090909090909168E10	-1.30288429803767736E2
4.05109090909090952E10	-1.30293771656327273E2
4.05127272727272647E10	-1.30299060790269050E2
4.05145454545454520E10	-1.30304405225607178E2
4.05163636363636392E10	-1.30309783750976083E2
4.05181818181818176E10	-1.30315100455983424E2
4.05199999999999960E10	-1.30320401085081938E2
4.05218181818181922E10	-1.30325712307143005E2
4.05236363636363706E10	-1.30331059730746879E2
4.05254545454545401E10	-1.30336395487690448E2
4.05272727272727362E10	-1.30341665625251957E2
4.05290909090909146E10	-1.30346990582508138E2
4.05309090909090930E10	-1.30352343935992288E2
4.05327272727272625E10	-1.30357596387475549E2
4.05345454545454587E10	-1.30362927687750596E2
4.05363636363636282E10	-1.30368256745203759E2
4.05381818181818154E10	-1.30373472511718203E2
4.05400000000000027E10	-1.30378787399475105E2
4.05418181818181900E10	-1.30384140977232366E2
4.05436363636363684E10	-1.30389397416552755E2
4.05454545454545467E10	-1.30394687199196868E2
4.05472727272727340E10	-1.30399973973572858E2
4.05490909090909035E10	-1.30405221146669081E2
4.05509090909090908E10	-1.30410486990080576E2
4.05527272727272692E10	-1.30415801439771939E2
4.05545454545454565E10	-1.30421049805912004E2
4.05563636363636260E10	-1.30426328235121547E2
4.05581818181818043E10	-1.30431588422400080E2
4.05600000000000005E10	-1.30436840875141757E2
4.05618181818181878E10	-1.30442108793175526E2
4.05636363636363662E10	-1.30447328442821275E2
4.05654545454545445E10	-1.30452585382265740E2
4.05672727272727407E10	-1.30457890110602248E2
4.05690909090909102E10	-1.30463110677812932E2
4.05709090909090886E10	-1.30468335607249530E2
4.05727272727272670E10	-1.30473597690385024E2
4.05745454545454542E10	-1.30478789448362598E2
4.05763636363636326E10	-1.30483992537341265E2
4.05781818181818110E10	-1.30489278385144170E2
4.05799999999999983E10	-1.30494517721459102E2
4.05818181818181856E10	-1.30499731713419509E2
4.05836363636363640E10	-1.30504960962301153E2
4.05854545454545423E10	-1.30510185385002897E2
4.05872727272727296E10	-1.30515400014596628E2
4.05890909090909080E10	-1.30520613885333980E2
4.05909090909090864E10	-1.30525811397228919E2
4.05927272727272648E10	-1.30531023194806606E2
4.05945454545454520E10	-1.30536231024286820E2
4.05963636363636304E10	-1.30541411579253608E2
4.05981818181818088E10	-1.30546618346874554E2
4.06000000000000050E10	-1.30551799341646868E2
4.06018181818181922E10	-1.30556981254378668E2
4.06036363636363706E10	-1.30562201442515291E2
4.06054545454545490E10	-1.30567381639769486E2
4.06072727272727274E10	-1.30572526602422245E2
4.06090909090909058E10	-1.30577714091011865E2
4.06109090909090931E10	-1.30582928365173623E2
4.06127272727272715E10	-1.30588107446266877E2
4.06145454545454498E10	-1.30593269760241992E2
4.06163636363636282E10	-1.30598432897244376E2
4.06181818181818066E10	-1.30603573936815032E2
4.06199999999999939E10	-1.30608763644873482E2
4.06218181818181900E10	-1.30613947317222356E2
4.06236363636363684E10	-1.30619097150257590E2
4.06254545454545468E10	-1.30624215963336021E2
4.06272727272727430E10	-1.30629369361627323E2
4.06290909090909125E10	-1.30634520457856063E2
4.06309090909090909E10	-1.30639670911954053E2
4.06327272727272693E10	-1.30644800780792592E2
4.06345454545454565E10	-1.30649925678791190E2
4.06363636363636349E10	-1.30655112041472199E2
4.06381818181818133E10	-1.30660238027392284E2
4.06400000000000006E10	-1.30665333899788383E2
4.06418181818181878E10	-1.30670465902991895E2
4.06436363636363662E10	-1.30675589568247208E2
4.06454545454545446E10	-1.30680715705628137E2
4.06472727272727319E10	-1.30685860496058637E2
4.06490909090909103E10	-1.30690983684459838E2
4.06509090909090887E10	-1.30696055173405479E2
4.06527272727272582E10	-1.30701184749644073E2
4.06545454545454543E10	-1.30706289513626395E2
4.06563636363636327E10	-1.30711388500420478E2
4.06581818181818111E10	-1.30716502408000679E2
4.06600000000000072E10	-1.30721599281390977E2
4.06618181818181945E10	-1.30726693603357691E2
4.06636363636363729E10	-1.30731780816586851E2
4.06654545454545424E10	-1.30736887545567049E2
4.06672727272727297E10	-1.30741968470388459E2
4.06690909090909081E10	-1.30747055199422335E2
4.06709090909090953E10	-1.30752138998323963E2
4.06727272727272648E10	-1.30757222151031050E2
4.06745454545454521E10	-1.30762275194801370E2
4.06763636363636305E10	-1.30767343850700724E2
4.06781818181818089E10	-1.30772421875803913E2
4.06799999999999962E10	-1.30777483705437247E2
4.06818181818181834E10	-1.30782577346563977E2
4.06836363636363707E10	-1.30787636411907937E2
4.06854545454545491E10	-1.30792676035747801E2
4.06872727272727364E10	-1.30797756639368545E2
4.06890909090909059E10	-1.30802802498109783E2
4.06909090909090843E10	-1.30807816830587287E2
4.06927272727272715E10	-1.30812900175068703E2
4.06945454545454588E10	-1.30817975202362691E2
4.06963636363636283E10	-1.30822986366550009E2
4.06981818181818067E10	-1.30828040722537597E2
4.07000000000000028E10	-1.30833063764813562E2
4.07018181818181901E10	-1.30838101792438177E2
4.07036363636363685E10	-1.30843148327539516E2
4.07054545454545469E10	-1.30848143784819837E2
4.07072727272727342E10	-1.30853158251673363E2
4.07090909090909125E10	-1.30858215726923488E2
4.07109090909090909E10	-1.30863235488265994E2
4.07127272727272604E10	-1.30868234703780817E2
4.07145454545454477E10	-1.30873268184949332E2
4.07163636363636350E10	-1.30878272895418957E2
4.07181818181818134E10	-1.30883277570326917E2
4.07200000000000006E10	-1.30888272115352366E2
4.07218181818181968E10	-1.30893275775180440E2
4.07236363636363752E10	-1.30898330248210049E2
4.07254545454545447E10	-1.30903321329128763E2
4.07272727272727320E10	-1.30908279783964820E2
4.07290909090909103E10	-1.30913280047529379E2
4.07309090909090976E10	-1.30918300650774699E2
4.07327272727272671E10	-1.30923264178415844E2
4.07345454545454544E10	-1.30928264040779441E2
4.07363636363636328E10	-1.30933245933275466E2
4.07381818181818112E10	-1.30938209538779993E2
4.07399999999999984E10	-1.30943211273042492E2
4.07418181818181857E10	-1.30948166175179170E2
4.07436363636363730E10	-1.30953111441805392E2
4.07454545454545425E10	-1.30958092006896210E2
4.07472727272727386E10	-1.30963102253235530E2
4.07490909090909081E10	-1.30968028355209354E2
4.07509090909090865E10	-1.30972970118174836E2
4.07527272727272649E10	-1.30977960030455276E2
4.07545454545454611E10	-1.30982915779015019E2
4.07563636363636306E10	-1.30987857666919694E2
4.07581818181818090E10	-1.30992811374920670E2
4.07600000000000051E10	-1.30997775304503783E2
4.07618181818181835E10	-1.31002710446687409E2
4.07636363636363619E10	-1.31007653236355281E2
4.07654545454545492E10	-1.31012580021022740E2
4.07672727272727364E10	-1.31017522445629142E2
4.07690909090909059E10	-1.31022485367414876E2
4.07709090909090843E10	-1.31027409087421853E2
4.07727272727272627E10	-1.31032333522999855E2
4.07745454545454500E10	-1.31037242725391145E2
4.07763636363636284E10	-1.31042163854444849E2
4.07781818181818068E10	-1.31047109797536954E2
4.07800000000000029E10	-1.31052025393012683E2
4.07818181818181902E10	-1.31056907983049453E2
4.07836363636363686E10	-1.31061838779305218E2
4.07854545454545470E10	-1.31066747499367042E2
4.07872727272727342E10	-1.31071643391914794E2
4.07890909090909126E10	-1.31076577992496168E2
4.07909090909090910E10	-1.31081470231834007E2
4.07927272727272694E10	-1.31086354637624503E2
4.07945454545454567E10	-1.31091272315994201E2
4.07963636363636262E10	-1.31096169989108313E2
4.07981818181818134E10	-1.31101049362938804E2
4.08000000000000007E10	-1.31105959825649920E2
4.08018181818181880E10	-1.31110824494090483E2
4.08036363636363753E10	-1.31115706166298951E2
4.08054545454545448E10	-1.31120601823724203E2
4.08072727272727320E10	-1.31125468786378541E2
4.08090909090909104E10	-1.31130367381872803E2
4.08109090909090888E10	-1.31135237459541010E2
4.08127272727272672E10	-1.31140089152407358E2
4.08145454545454545E10	-1.31144984236163653E2
4.08163636363636328E10	-1.31149840153963493E2
4.08181818181818112E10	-1.31154668651090467E2
4.08199999999999985E10	-1.31159557883893241E2
4.08218181818181858E10	-1.31164424988676465E2
4.08236363636363642E10	-1.31169267261436939E2
4.08254545454545514E10	-1.31174132990330938E2
4.08272727272727387E10	-1.31178981742772338E2
4.08290909090909082E10	-1.31183834654340026E2
4.08309090909090866E10	-1.31188687785767444E2
4.08327272727272650E10	-1.31193512024945047E2
4.08345454545454523E10	-1.31198347761398337E2
4.08363636363636306E10	-1.31203179766211853E2
4.08381818181818090E10	-1.31208016676484585E2
4.08399999999999963E10	-1.31212871672727305E2
4.08418181818181925E10	-1.31217701113062146E2
4.08436363636363708E10	-1.31222519378145352E2
4.08454545454545404E10	-1.31227368060183625E2
4.08472727272727365E10	-1.31232171672287068E2
4.08490909090909149E10	-1.31236981368793204E2
4.08509090909090933E10	-1.31241820812155430E2
4.08527272727272628E10	-1.31246632226915749E2
4.08545454545454589E10	-1.31251441346383713E2
4.08563636363636284E10	-1.31256246682353295E2
4.08581818181818157E10	-1.31261044525873460E2
4.08600000000000030E10	-1.31265866917804574E2
4.08618181818181903E10	-1.31270669370444670E2
4.08636363636363686E10	-1.31275472229732260E2
4.08654545454545381E10	-1.31280274152789422E2
4.08672727272727343E10	-1.31285040292200739E2
4.08690909090909038E10	-1.31289845886015444E2
4.08709090909090911E10	-1.31294664405765138E2
4.08727272727272606E10	-1.31299420304144920E2
4.08745454545454567E10	-1.31304189372992774E2
4.08763636363636262E10	-1.31309004562933218E2
4.08781818181818046E10	-1.31313794396738448E2
4.08800000000000008E10	-1.31318557803500680E2
4.08818181818181881E10	-1.31323336341492936E2
4.08836363636363664E10	-1.31328106602904660E2
4.08854545454545537E10	-1.31332864419724205E2
4.08872727272727321E10	-1.31337650536232609E2
4.08890909090909105E10	-1.31342419855828352E2
4.08909090909090889E10	-1.31347173835518971E2
4.08927272727272673E10	-1.31351927563030668E2
4.08945454545454545E10	-1.31356700199707488E2
4.08963636363636329E10	-1.31361449526173812E2
4.08981818181818113E10	-1.31366181556407580E2
4.08999999999999986E10	-1.31370938833955164E2
4.09018181818181947E10	-1.31375696676520404E2
4.09036363636363731E10	-1.31380444874532243E2
4.09054545454545426E10	-1.31385191318041450E2
4.09072727272727299E10	-1.31389931796035353E2
4.09090909090909172E10	-1.31394667678697119E2
4.09109090909090956E10	-1.31399406898463922E2
4.09127272727272651E10	-1.31404144874523099E2
4.09145454545454523E10	-1.31408873158005068E2
4.09163636363636307E10	-1.31413598569737067E2
4.09181818181818180E10	-1.31418320984977521E2
4.09200000000000053E10	-1.31423044694829683E2
4.09218181818181925E10	-1.31427789563959063E2
4.09236363636363709E10	-1.31432503364990794E2
4.09254545454545404E10	-1.31437200836367896E2
4.09272727272727366E10	-1.31441920725256089E2
4.09290909090909061E10	-1.31446626076274908E2
4.09309090909090934E10	-1.31451329646654980E2
4.09327272727272629E10	-1.31456041570850934E2
4.09345454545454590E10	-1.31460739692855233E2
4.09363636363636285E10	-1.31465437035256660E2
4.09381818181818069E10	-1.31470158196510822E2
4.09399999999999942E10	-1.31474855504032040E2
4.09418181818181903E10	-1.31479545038050705E2
4.09436363636363687E10	-1.31484248753098321E2
4.09454545454545471E10	-1.31488945887747266E2
4.09472727272727344E10	-1.31493621252660331E2
4.09490909090909128E10	-1.31498314938510186E2
4.09509090909090911E10	-1.31502997537749278E2
4.09527272727272695E10	-1.31507661025415645E2
4.09545454545454568E10	-1.31512337628395204E2
4.09563636363636352E10	-1.31517025386422937E2
4.09581818181818136E10	-1.31521689442285927E2
4.09600000000000009E10	-1.31526365621441288E2
4.09618181818181881E10	-1.31531040753481387E2
4.09636363636363665E10	-1.31535695341794634E2
4.09654545454545449E10	-1.31540352578930420E2
4.09672727272727411E10	-1.31545027998775232E2
4.09690909090909106E10	-1.31549690432161803E2
4.09709090909090889E10	-1.31554341286367515E2
4.09727272727272585E10	-1.31558991841662398E2
4.09745454545454635E10	-1.31563644939847624E2
4.09763636363636330E10	-1.31568314754486271E2
4.09781818181818114E10	-1.31572972579748315E2
4.09800000000000075E10	-1.31577594955178334E2
4.09818181818181859E10	-1.31582232587616987E2
4.09836363636363643E10	-1.31586873712721397E2
4.09854545454545427E10	-1.31591507739843117E2
4.09872727272727388E10	-1.31596156108253792E2
4.09890909090909084E10	-1.31600787640194561E2
4.09909090909090867E10	-1.31605399763854125E2
4.09927272727272651E10	-1.31610033860545639E2
4.09945454545454613E10	-1.31614674090942962E2
4.09963636363636219E10	-1.31619306075520948E2
4.09981818181818092E10	-1.31623945577789625E2
4.09999999999999964E10	-1.31628562808823557E2
4.10018181818181926E10	-1.31633167213453417E2
4.10036363636363710E10	-1.31637778933908534E2
4.10054545454545405E10	-1.31642390947332144E2
4.10072727272727366E10	-1.31647000469022024E2
4.10090909090909150E10	-1.31651581149590657E2
4.10109090909090934E10	-1.31656170937785411E2
4.10127272727272629E10	-1.31660795211252513E2
4.10145454545454591E10	-1.31665410323637011E2
4.10163636363636375E10	-1.31670010252859782E2
4.10181818181818159E10	-1.31674614576584559E2
4.10199999999999942E10	-1.31679205032658375E2
4.10218181818181904E10	-1.31683810026748804E2
4.10236363636363688E10	-1.31688404918485613E2
4.10254545454545383E10	-1.31692980546635185E2
4.10272727272727344E10	-1.31697571318344475E2
4.10290909090909128E10	-1.31702138768591093E2
4.10309090909090912E10	-1.31706703190660734E2
4.10327272727272607E10	-1.31711303534187563E2
4.10345454545454569E10	-1.31715883217523189E2
4.10363636363636353E10	-1.31720449258373629E2
4.10381818181818137E10	-1.31725029191599141E2
4.10400000000000009E10	-1.31729585382081593E2
4.10418181818181882E10	-1.31734159350461311E2
4.10436363636363666E10	-1.31738754301254768E2
4.10454545454545361E10	-1.31743295828649476E2
4.10472727272727411E10	-1.31747838518547233E2
4.10490909090909106E10	-1.31752413690999393E2
4.10509090909090890E10	-1.31756957426695287E2
4.10527272727272585E10	-1.31761489754467798E2
4.10545454545454636E10	-1.31766048251989742E2
4.10563636363636242E10	-1.31770609100074632E2
4.10581818181818115E10	-1.31775156620373557E2
4.10599999999999987E10	-1.31779704562556033E2
4.10618181818181860E10	-1.31784250680330262E2
4.10636363636363733E10	-1.31788806168452099E2
4.10654545454545428E10	-1.31793347097699498E2
4.10672727272727389E10	-1.31797867753355757E2
4.10690909090909084E10	-1.31802390768693245E2
4.10709090909090868E10	-1.31806932316324610E2
4.10727272727272652E10	-1.31811449829269267E2
4.10745454545454614E10	-1.31815982161343381E2
4.10763636363636309E10	-1.31820517090960476E2
4.10781818181818092E10	-1.31825048945587442E2
4.10799999999999965E10	-1.31829557105441109E2
4.10818181818181838E10	-1.31834056379922093E2
4.10836363636363622E10	-1.31838574700069655E2
4.10854545454545406E10	-1.31843106700762291E2
4.10872727272727367E10	-1.31847610068254539E2
4.10890909090909062E10	-1.31852110787759180E2
4.10909090909090846E10	-1.31856621746021174E2
4.10927272727272630E10	-1.31861116609775975E2
4.10945454545454592E10	-1.31865635301467221E2
4.10963636363636287E10	-1.31870163125668971E2
4.10981818181818070E10	-1.31874641954867866E2
4.11000000000000032E10	-1.31879110433104918E2
4.11018181818181905E10	-1.31883621302316900E2
4.11036363636363689E10	-1.31888114764417952E2
4.11054545454545384E10	-1.31892595811671276E2
4.11072727272727345E10	-1.31897073861272496E2
4.11090909090909129E10	-1.31901556906825412E2
4.11109090909090913E10	-1.31906071108143230E2
4.11127272727272608E10	-1.31910571927192377E2
4.11145454545454569E10	-1.31915017511413213E2
4.11163636363636265E10	-1.31919471627240159E2
4.11181818181818137E10	-1.31923965392023090E2
4.11200000000000010E10	-1.31928440156761906E2
4.11218181818181883E10	-1.31932912784647871E2
4.11236363636363755E10	-1.31937374145384423E2
4.11254545454545362E10	-1.31941834336598207E2
4.11272727272727412E10	-1.31946313111778624E2
4.11290909090909107E10	-1.31950778123548007E2
4.11309090909090891E10	-1.31955221681309953E2
4.11327272727272586E10	-1.31959680697101511E2
4.11345454545454636E10	-1.31964142451429134E2
4.11363636363636331E10	-1.31968589433379258E2
4.11381818181818115E10	-1.31973050739063957E2
4.11399999999999988E10	-1.31977501927804930E2
4.11418181818181861E10	-1.31981919393344871E2
4.11436363636363645E10	-1.31986365680563633E2
4.11454545454545428E10	-1.31990824528725681E2
4.11472727272727390E10	-1.31995262183375295E2
4.11490909090909085E10	-1.31999694859517680E2
4.11509090909090869E10	-1.32004129324000763E2
4.11527272727272653E10	-1.32008559911487144E2
4.11545454545454614E10	-1.32013000052559781E2
4.11563636363636309E10	-1.32017441415048564E2
4.11581818181818093E10	-1.32021867086431000E2
4.11600000000000055E10	-1.32026286345245270E2
4.11618181818181927E10	-1.32030701487367574E2
4.11636363636363711E10	-1.32035105296517452E2
4.11654545454545406E10	-1.32039533350506444E2
4.11672727272727368E10	-1.32043960506674152E2
4.11690909090909152E10	-1.32048376662912292E2
4.11709090909090936E10	-1.32052791080532650E2
4.11727272727272631E10	-1.32057207104268648E2
4.11745454545454592E10	-1.32061613488454510E2
4.11763636363636287E10	-1.32066005596085700E2
4.11781818181818160E10	-1.32070399730653953E2
4.11800000000000033E10	-1.32074801089159699E2
4.11818181818181905E10	-1.32079216678663758E2
4.11836363636363689E10	-1.32083625869418464E2
4.11854545454545384E10	-1.32088013195369691E2
4.11872727272727435E10	-1.32092390670042992E2
4.11890909090909041E10	-1.32096787802469118E2
4.11909090909090914E10	-1.32101180022654185E2
4.11927272727272609E10	-1.32105571957370005E2
4.11945454545454659E10	-1.32109958403085326E2
4.11963636363636265E10	-1.32114347812200839E2
4.11981818181818049E10	-1.32118728672700447E2
4.12000000000000011E10	-1.32123099899842122E2
4.12018181818181883E10	-1.32127467058303982E2
4.12036363636363667E10	-1.32131841148631723E2
4.12054545454545451E10	-1.32136217468360218E2
4.12072727272727413E10	-1.32140569028001464E2
4.12090909090909108E10	-1.32144947851238159E2
4.12109090909090892E10	-1.32149341973905732E2
4.12127272727272675E10	-1.32153695451351072E2
4.12145454545454548E10	-1.32158043883982979E2
4.12163636363636332E10	-1.32162408561954692E2
4.12181818181818116E10	-1.32166759707342196E2
4.12199999999999989E10	-1.32171132508774547E2
4.12218181818181950E10	-1.32175500847909322E2
4.12236363636363734E10	-1.32179838274829109E2
4.12254545454545429E10	-1.32184190178443939E2
4.12272727272727302E10	-1.32188537567277509E2
4.12290909090909174E10	-1.32192865270317661E2
4.12309090909090958E10	-1.32197225483030190E2
4.12327272727272565E10	-1.32201562159319463E2
4.12345454545454526E10	-1.32205887677819933E2
4.12363636363636310E10	-1.32210243309155340E2
4.12381818181818183E10	-1.32214583590505619E2
4.12399999999999967E10	-1.32218905747013804E2
4.12418181818181928E10	-1.32223251685263787E2
4.12436363636363712E10	-1.32227574130832926E2
4.12454545454545318E10	-1.32231885583562603E2
4.12472727272727457E10	-1.32236238221100022E2
4.12490909090909064E10	-1.32240559380010470E2
4.12509090909090936E10	-1.32244854956619617E2
4.12527272727272543E10	-1.32249197213009606E2
4.12545454545454682E10	-1.32253516413370531E2
4.12563636363636288E10	-1.32257818282333983E2
4.12581818181818072E10	-1.32262132058435444E2
4.12600000000000033E10	-1.32266442724157463E2
4.12618181818181817E10	-1.32270747508970921E2
4.12636363636363690E10	-1.32275082950170986E2
4.12654545454545474E10	-1.32279387370052204E2
4.12672727272727435E10	-1.32283662953159942E2
4.12690909090909042E10	-1.32287977830483694E2
4.12709090909090826E10	-1.32292292650850185E2
4.12727272727272698E10	-1.32296559537145031E2
4.12745454545454571E10	-1.32300851284877519E2
4.12763636363636266E10	-1.32305172553915495E2
4.12781818181818050E10	-1.32309457710554712E2
4.12800000000000011E10	-1.32313738196492636E2
4.12818181818181884E10	-1.32318041585839952E2
4.12836363636363668E10	-1.32322321084181227E2
4.12854545454545452E10	-1.32326592814092092E2
4.12872727272727325E10	-1.32330880815797047E2
4.12890909090909108E10	-1.32335168265852543E2
4.12909090909090892E10	-1.32339447701431578E2
4.12927272727272587E10	-1.32343716258387811E2
4.12945454545454549E10	-1.32347987761416763E2
4.12963636363636333E10	-1.32352245715585704E2
4.12981818181818117E10	-1.32356508738698042E2
4.12999999999999989E10	-1.32360794642671875E2
4.13018181818181951E10	-1.32365080848288175E2
4.13036363636363735E10	-1.32369340364159793E2
4.13054545454545341E10	-1.32373589161436112E2
4.13072727272727391E10	-1.32377857877321725E2
4.13090909090909086E10	-1.32382110174783341E2
4.13109090909090959E10	-1.32386361314757828E2
4.13127272727272565E10	-1.32390626557627744E2
4.13145454545454616E10	-1.32394869202446208E2
4.13163636363636311E10	-1.32399114200657708E2
4.13181818181818095E10	-1.32403367316042697E2
4.13199999999999967E10	-1.32407606219362428E2
4.13218181818181840E10	-1.32411866564392744E2
4.13236363636363713E10	-1.32416113164772131E2
4.13254545454545408E10	-1.32420335466996653E2
4.13272727272727369E10	-1.32424570559237331E2
4.13290909090909064E10	-1.32428816735675925E2
4.13309090909090848E10	-1.32433055097778585E2
4.13327272727272632E10	-1.32437293972513381E2
4.13345454545454594E10	-1.32441517984955137E2
4.13363636363636289E10	-1.32445742479374839E2
4.13381818181818073E10	-1.32449969116566879E2
4.13399999999999945E10	-1.32454197627316184E2
4.13418181818181907E10	-1.32458422902703710E2
4.13436363636363691E10	-1.32462650231929002E2
4.13454545454545386E10	-1.32466865534686029E2
4.13472727272727347E10	-1.32471064964380725E2
4.13490909090909131E10	-1.32475283368825481E2
4.13509090909090915E10	-1.32479510004056733E2
4.13527272727272610E10	-1.32483732830429912E2
4.13545454545454572E10	-1.32487936480640611E2
4.13563636363636355E10	-1.32492134405499273E2
4.13581818181818139E10	-1.32496343543603556E2
4.13600000000000012E10	-1.32500546280728559E2
4.13618181818181885E10	-1.32504746489405667E2
4.13636363636363669E10	-1.32508942072197389E2
4.13654545454545364E10	-1.32513140214242098E2
4.13672727272727414E10	-1.32517351167658326E2
4.13690909090909109E10	-1.32521544188884843E2
4.13709090909090893E10	-1.32525728514447350E2
4.13727272727272588E10	-1.32529923513975767E2
4.13745454545454638E10	-1.32534110035864705E2
4.13763636363636245E10	-1.32538278270727794E2
4.13781818181818117E10	-1.32542477230777167E2
4.13799999999999990E10	-1.32546684732054265E2
4.13818181818181863E10	-1.32550856493494851E2
4.13836363636363735E10	-1.32555024061652249E2
4.13854545454545431E10	-1.32559207057789363E2
4.13872727272727392E10	-1.32563369773510931E2
4.13890909090909087E10	-1.32567546151544446E2
4.13909090909090871E10	-1.32571733234175726E2
4.13927272727272655E10	-1.32575901281868513E2
4.13945454545454616E10	-1.32580064858216073E2
4.13963636363636311E10	-1.32584232294357496E2
4.13981818181818095E10	-1.32588407060123759E2
4.13999999999999968E10	-1.32592568757351326E2
4.14018181818181930E10	-1.32596716903129841E2
4.14036363636363713E10	-1.32600861067470754E2
4.14054545454545408E10	-1.32605015540813387E2
