freq	dBm(fashef)
3.90399999999999991E10	-6.33432464728049460E1
3.90418181818181864E10	-5.98864021203918906E1
3.90436363636363648E10	-6.84262953748938862E1
3.90454545454545476E10	-6.24790427234171641E1
3.90472727272727349E10	-7.00788750914351777E1
3.90490909090909089E10	-6.16309254060214506E1
3.90509090909090872E10	-6.63140181116040317E1
3.90527272727272656E10	-6.38408530369351901E1
3.90545454545454529E10	-6.04589887478210830E1
3.90563636363636268E10	-6.92318190207054140E1
3.90581818181818097E10	-6.90295477810465030E1
3.90600000000000014E10	-7.05974008059441438E1
3.90618181818181887E10	-5.89766132311259650E1
3.90636363636363715E10	-6.12336860822263152E1
3.90654545454545410E10	-6.74076593771656274E1
3.90672727272727371E10	-7.09015236795810910E1
3.90690909090909111E10	-6.12516113691516484E1
3.90709090909090895E10	-6.73708067064184934E1
3.90727272727272634E10	-7.98620731493445390E1
3.90745454545454596E10	-6.03908754191136588E1
3.90763636363636291E10	-6.70515088094041545E1
3.90781818181818119E10	-6.54951284842404124E1
3.90799999999999992E10	-6.39023750266174773E1
3.90818181818181865E10	-6.59466875145859177E1
3.90836363636363648E10	-6.16370780559406750E1
3.90854545454545477E10	-7.40699160214071917E1
3.90872727272727349E10	-6.82209449659352440E1
3.90890909090909044E10	-6.49859854131694892E1
3.90909090909090873E10	-6.23867163058710350E1
3.90927272727272657E10	-6.50675651428420299E1
3.90945454545454529E10	-7.09379356081958612E1
3.90963636363636269E10	-6.24093674588997249E1
3.90981818181818053E10	-6.07086431534690796E1
3.91000000000000014E10	-6.02990776111850568E1
3.91018181818181887E10	-7.37538053655595682E1
3.91036363636363671E10	-6.17438327418087329E1
3.91054545454545499E10	-6.51504566527973594E1
3.91072727272727283E10	-6.56603661877916789E1
3.91090909090909111E10	-6.61843414901876592E1
3.91109090909090895E10	-7.11574765023377864E1
3.91127272727272679E10	-6.10632341311806481E1
3.91145454545454507E10	-7.12056561852732539E1
3.91163636363636291E10	-6.73622527564898199E1
3.91181818181818119E10	-6.79987141283241137E1
3.91199999999999992E10	-6.41303345309563166E1
3.91218181818181909E10	-6.48343935263167914E1
3.91236363636363738E10	-7.46770304218738801E1
3.91254545454545433E10	-6.43604437676226659E1
3.91272727272727394E10	-6.13770659695631871E1
3.91290909090909134E10	-6.77966319338432477E1
3.91309090909090918E10	-6.84164564448790902E1
3.91327272727272657E10	-6.09139304024243966E1
3.91345454545454619E10	-6.72431406816729371E1
3.91363636363636314E10	-6.83984694937452087E1
3.91381818181818142E10	-6.70505357044981842E1
3.91400000000000015E10	-6.54640881792278684E1
3.91418181818181887E10	-5.80331835379669059E1
3.91436363636363671E10	-7.88396487049215011E1
3.91454545454545411E10	-6.75926118054440828E1
3.91472727272727372E10	-6.24444918316541742E1
3.91490909090909067E10	-6.19695040035343236E1
3.91509090909090895E10	-6.14224838019351616E1
3.91527272727272635E10	-6.33343867024830409E1
3.91545454545454552E10	-6.67291376818596227E1
3.91563636363636292E10	-6.95421607830424726E1
3.91581818181818075E10	-6.47338674114629420E1
3.91600000000000037E10	-6.55556866229052293E1
3.91618181818181910E10	-6.45414335458285215E1
3.91636363636363694E10	-6.39351273107185669E1
3.91654545454545433E10	-6.45491691277520108E1
3.91672727272727306E10	-6.37744538775808500E1
3.91690909090909134E10	-6.98438002314238826E1
3.91709090909090918E10	-6.03832206713533726E1
3.91727272727272657E10	-7.08191819601133510E1
3.91745454545454530E10	-7.14280379836013601E1
3.91763636363636314E10	-6.82780532192969680E1
3.91781818181818142E10	-6.73407443008468665E1
3.91800000000000015E10	-6.12681262985796327E1
3.91818181818181888E10	-6.75910890400388986E1
3.91836363636363672E10	-6.40955826466091860E1
3.91854545454545455E10	-7.09181826108155811E1
3.91872727272727328E10	-6.27536811786904725E1
3.91890909090909068E10	-6.25392288300443244E1
3.91909090909090896E10	-6.40335705558797663E1
3.91927272727272680E10	-6.37595566242997069E1
3.91945454545454552E10	-6.24080306736131973E1
3.91963636363636292E10	-6.25520578047090936E1
3.91981818181818076E10	-8.87069861357297285E1
3.92000000000000037E10	-6.19887662462836175E1
3.92018181818181910E10	-6.50201455396512795E1
3.92036363636363694E10	-6.95209545156926190E1
3.92054545454545433E10	-6.45259579791876359E1
3.92072727272727306E10	-6.84906024879942343E1
3.92090909090909090E10	-5.90601713039156628E1
3.92109090909090918E10	-6.56824056842415605E1
3.92127272727272658E10	-6.40956679054109468E1
3.92145454545454530E10	-6.11604243980433626E1
3.92163636363636314E10	-6.85897448956019851E1
3.92181818181818098E10	-5.89123320164492803E1
3.92199999999999971E10	-6.50610348381336046E1
3.92218181818181932E10	-7.35224144777873079E1
3.92236363636363716E10	-6.34213435100429468E1
3.92254545454545456E10	-6.16438183813349205E1
3.92272727272727328E10	-6.95308603672679926E1
3.92290909090909157E10	-6.11830212339646984E1
3.92309090909090941E10	-6.74891689395087990E1
3.92327272727272680E10	-6.42533426774191430E1
3.92345454545454553E10	-6.10266155181727488E1
3.92363636363636337E10	-6.97147104656712457E1
3.92381818181818165E10	-5.93194299426389193E1
3.92399999999999949E10	-6.71928270207886236E1
3.92418181818181910E10	-7.85708347800196982E1
3.92436363636363694E10	-6.48784668623251548E1
3.92454545454545434E10	-6.38474096900120713E1
3.92472727272727351E10	-6.06822514646477451E1
3.92490909090909090E10	-6.42498556956267652E1
3.92509090909090919E10	-6.69660112341989056E1
3.92527272727272614E10	-6.78169867187404840E1
3.92545454545454575E10	-5.91655096806564273E1
3.92563636363636315E10	-6.69084050526292096E1
3.92581818181818099E10	-7.46326041382493166E1
3.92600000000000060E10	-6.70012852117531565E1
3.92618181818181844E10	-6.43593517861901887E1
3.92636363636363672E10	-6.33808133782855343E1
3.92654545454545456E10	-7.33372964491428014E1
3.92672727272727329E10	-6.81036265156060949E1
3.92690909090909068E10	-6.61065472937753640E1
3.92709090909090852E10	-7.33195692787424314E1
3.92727272727272680E10	-6.32936895950776979E1
3.92745454545454553E10	-6.19007510064846844E1
3.92763636363636248E10	-5.77470407774849726E1
3.92781818181818076E10	-7.26860847225788387E1
3.92799999999999994E10	-6.26177139932616722E1
3.92818181818181866E10	-6.68817867295463042E1
3.92836363636363695E10	-6.41428413935383723E1
3.92854545454545478E10	-6.25190453512468203E1
3.92872727272727351E10	-7.02595313963471391E1
3.92890909090909091E10	-6.53977482380060060E1
3.92909090909090875E10	-6.49835591270481494E1
3.92927272727272703E10	-6.38749261947330371E1
3.92945454545454576E10	-6.50790356872083464E1
3.92963636363636315E10	-6.14555132907673318E1
3.92981818181818099E10	-6.50996137043635947E1
3.92999999999999972E10	-6.52837737690637976E1
3.93018181818181933E10	-6.28481679598958642E1
3.93036363636363717E10	-8.14881105353966184E1
3.93054545454545456E10	-6.20706251401606846E1
3.93072727272727329E10	-7.89923276854494638E1
3.93090909090909113E10	-6.29902923207818866E1
3.93109090909090941E10	-6.41631153186533076E1
3.93127272727272636E10	-7.09786763970521140E1
3.93145454545454509E10	-6.05612951605708094E1
3.93163636363636337E10	-6.48133902380416593E1
3.93181818181818121E10	-6.85462431791880800E1
3.93199999999999994E10	-7.13955619035586153E1
3.93218181818181867E10	-6.13987702920757261E1
3.93236363636363695E10	-6.53568671870023543E1
3.93254545454545479E10	-6.42715414573217725E1
3.93272727272727352E10	-6.71114581271425870E1
3.93290909090909091E10	-6.95921006991232094E1
3.93309090909090875E10	-6.37931968424905627E1
3.93327272727272703E10	-6.83401423632450467E1
3.93345454545454576E10	-6.12451443261196715E1
3.93363636363636271E10	-6.63948447691759647E1
3.93381818181818099E10	-6.59184286170034284E1
3.93399999999999972E10	-6.11287583873250195E1
3.93418181818181889E10	-7.18700454252187093E1
3.93436363636363717E10	-6.76010656243634145E1
3.93454545454545457E10	-7.35010330128739753E1
3.93472727272727374E10	-6.39775592175285190E1
3.93490909090909113E10	-7.12702409570893014E1
3.93509090909090897E10	-7.24543656625698151E1
3.93527272727272637E10	-6.77307301618871804E1
3.93545454545454598E10	-6.26322635826696494E1
3.93563636363636338E10	-6.17134765588956746E1
3.93581818181818122E10	-6.93751793063033784E1
3.93599999999999994E10	-6.43089945901291493E1
3.93618181818181867E10	-6.67686271425630906E1
3.93636363636363651E10	-6.79329049160901377E1
3.93654545454545390E10	-6.29338572373272598E1
3.93672727272727352E10	-6.68123589337756663E1
3.93690909090909091E10	-7.44187655224046729E1
3.93709090909090875E10	-6.87610823122559189E1
3.93727272727272615E10	-6.69960309563898271E1
3.93745454545454532E10	-6.67573028725412332E1
3.93763636363636271E10	-6.55598787849494435E1
3.93781818181818100E10	-6.75221384829922222E1
3.93800000000000017E10	-6.44263997630018714E1
3.93818181818181889E10	-6.39038199729697265E1
3.93836363636363718E10	-7.40794881592749199E1
3.93854545454545502E10	-5.93587313954769513E1
3.93872727272727285E10	-7.73354441358539901E1
3.93890909090909114E10	-6.76262619074014726E1
3.93909090909090898E10	-6.67461074576878310E1
3.93927272727272726E10	-6.96586305536916406E1
3.93945454545454510E10	-5.86572587752530961E1
3.93963636363636294E10	-6.32740617362998670E1
3.93981818181818122E10	-6.87054911549856762E1
3.93999999999999995E10	-6.37210271286229890E1
3.94018181818181912E10	-6.18569095778343758E1
3.94036363636363740E10	-6.37305641913300924E1
3.94054545454545480E10	-6.32682678329308779E1
3.94072727272727352E10	-8.18627726927615562E1
3.94090909090909136E10	-7.46168511288222902E1
3.94109090909090920E10	-6.39615526369849441E1
3.94127272727272659E10	-6.93008034852233656E1
3.94145454545454532E10	-6.61526834000018304E1
3.94163636363636360E10	-7.74763978032863143E1
3.94181818181818144E10	-6.67995030501356535E1
3.94200000000000017E10	-6.27779786210434576E1
3.94218181818181890E10	-7.44791771925041513E1
3.94236363636363674E10	-6.53042453830166103E1
3.94254545454545413E10	-6.48001180944182842E1
3.94272727272727375E10	-6.72912055340323612E1
3.94290909090909114E10	-6.38502088859550021E1
3.94309090909090898E10	-7.08296276511030243E1
3.94327272727272637E10	-7.17638642784301073E1
3.94345454545454555E10	-6.76026406749789288E1
3.94363636363636294E10	-6.52828555219846418E1
3.94381818181818122E10	-6.73629362100023776E1
3.94399999999999995E10	-7.27227184556928563E1
3.94418181818181912E10	-6.67446841692871295E1
3.94436363636363740E10	-6.25874311538030970E1
3.94454545454545435E10	-6.51796106979570578E1
3.94472727272727308E10	-6.81536321153905611E1
3.94490909090909136E10	-6.49422641206407825E1
3.94509090909090920E10	-7.95163685349552907E1
3.94527272727272660E10	-6.16730396091743849E1
3.94545454545454533E10	-7.27239471433587248E1
3.94563636363636316E10	-7.45249391854119647E1
3.94581818181818145E10	-6.54168654043852094E1
3.94600000000000017E10	-6.89377461265325486E1
3.94618181818181890E10	-6.44743651054102695E1
3.94636363636363674E10	-7.00373218680348053E1
3.94654545454545413E10	-6.44088008174971627E1
3.94672727272727375E10	-7.16539814944592290E1
3.94690909090909070E10	-6.55298124283726668E1
3.94709090909090898E10	-6.52336122996278345E1
3.94727272727272638E10	-7.45769998719529514E1
3.94745454545454555E10	-6.90378794682781916E1
3.94763636363636294E10	-7.13919156919861564E1
3.94781818181818078E10	-6.91076394745673106E1
3.94800000000000040E10	-6.87332936475196554E1
3.94818181818181824E10	-7.16331755101054313E1
3.94836363636363652E10	-6.85089597817257356E1
3.94854545454545436E10	-6.94383147005087942E1
3.94872727272727309E10	-6.75417454034156339E1
3.94890909090909048E10	-7.53470049368500661E1
3.94909090909090832E10	-6.78893767397142067E1
3.94927272727272660E10	-6.97203590322430422E1
3.94945454545454533E10	-6.63980956152647916E1
3.94963636363636272E10	-6.77503877068208915E1
3.94981818181818056E10	-7.16146324936220857E1
3.95000000000000018E10	-6.95373357255640023E1
3.95018181818181935E10	-6.97179959643499281E1
3.95036363636363763E10	-6.41227677949810904E1
3.95054545454545458E10	-7.44767871622360111E1
3.95072727272727331E10	-6.62134590684585156E1
3.95090909090909159E10	-6.86554140680247649E1
3.95109090909090943E10	-7.20492296120673092E1
3.95127272727272683E10	-6.63837577502209086E1
3.95145454545454555E10	-7.73417322575273403E1
3.95163636363636339E10	-6.88409419668556488E1
3.95181818181818167E10	-6.87827124005030566E1
3.95199999999999951E10	-6.65791736597810235E1
3.95218181818181913E10	-6.56393045183743773E1
3.95236363636363697E10	-6.90904180335361939E1
3.95254545454545436E10	-6.71343854977352983E1
3.95272727272727398E10	-6.53375183479488619E1
3.95290909090909093E10	-6.50598399667373695E1
3.95309090909090921E10	-7.16478055733532848E1
3.95327272727272661E10	-7.01514316670533766E1
3.95345454545454578E10	-7.04712582710722124E1
3.95363636363636317E10	-6.94660976546235087E1
3.95381818181818101E10	-6.62490243366239184E1
3.95399999999999974E10	-7.42990510622180711E1
3.95418181818181846E10	-6.96131418222888065E1
3.95436363636363675E10	-7.06036014202646545E1
3.95454545454545459E10	-6.48683782128968467E1
3.95472727272727331E10	-7.88920567113615512E1
3.95490909090909071E10	-7.69771578710971216E1
3.95509090909090855E10	-6.76453746511809850E1
3.95527272727272683E10	-8.03013209680992723E1
3.95545454545454556E10	-6.58974128805211290E1
3.95563636363636295E10	-7.79075661182973267E1
3.95581818181818079E10	-8.19886366073704131E1
3.95600000000000041E10	-6.63637850425933529E1
3.95618181818181913E10	-7.12759326066065846E1
3.95636363636363697E10	-6.65992564124699715E1
3.95654545454545437E10	-7.88243086424875194E1
3.95672727272727354E10	-6.80123372074607602E1
3.95690909090909093E10	-6.88736060230043456E1
3.95709090909090921E10	-7.67059462730500563E1
3.95727272727272616E10	-7.05805192513732305E1
3.95745454545454578E10	-6.77080748222041517E1
3.95763636363636317E10	-7.09882299770973368E1
3.95781818181818101E10	-7.05894204284477667E1
3.95799999999999974E10	-6.57098151625286242E1
3.95818181818181847E10	-7.36835027414031885E1
3.95836363636363675E10	-7.37539380536770039E1
3.95854545454545459E10	-7.07232893511205596E1
3.95872727272727332E10	-6.65637284061625145E1
3.95890909090909071E10	-6.64337345719583716E1
3.95909090909090855E10	-7.37094631815903512E1
3.95927272727272683E10	-7.86920444557932264E1
3.95945454545454556E10	-7.46925864998366684E1
3.95963636363636251E10	-6.60980519454263771E1
3.95981818181818079E10	-6.98738502719757726E1
3.95999999999999996E10	-6.93627159450659114E1
3.96018181818181869E10	-7.49241430982321788E1
3.96036363636363697E10	-7.34522019515594415E1
3.96054545454545481E10	-6.35928199074994716E1
3.96072727272727310E10	-8.72904476846389521E1
3.96090909090909093E10	-6.90600585223608920E1
3.96109090909090877E10	-7.75488137781414100E1
3.96127272727272706E10	-7.43936358448185153E1
3.96145454545454490E10	-6.84719760517864717E1
3.96163636363636318E10	-7.70379786209960304E1
3.96181818181818102E10	-6.80089187834219189E1
3.96199999999999974E10	-7.39403711487453830E1
3.96218181818181936E10	-7.37619194757985497E1
3.96236363636363720E10	-6.61462744273718606E1
3.96254545454545459E10	-7.67830670951562233E1
3.96272727272727376E10	-7.15358165083277520E1
3.96290909090909116E10	-7.13142646527257984E1
3.96309090909090944E10	-7.36554069074480999E1
3.96327272727272639E10	-6.94151954863165876E1
3.96345454545454601E10	-7.50012187992933832E1
3.96363636363636340E10	-7.67134581379129354E1
3.96381818181818124E10	-7.20543945206850189E1
3.96399999999999997E10	-7.03834481558546976E1
3.96418181818181870E10	-7.04628240044091303E1
3.96436363636363698E10	-7.48581572183712041E1
3.96454545454545393E10	-7.63664698435031397E1
3.96472727272727354E10	-6.91759514931453356E1
3.96490909090909094E10	-7.63707537521637203E1
3.96509090909090878E10	-7.05660600805897786E1
3.96527272727272617E10	-7.65820725076877018E1
3.96545454545454579E10	-8.37081192073953062E1
3.96563636363636274E10	-7.15370351790674697E1
3.96581818181818102E10	-8.07581634626661504E1
3.96600000000000019E10	-6.90597317629163854E1
3.96618181818181892E10	-7.55526100545819457E1
3.96636363636363720E10	-7.22285160142020288E1
3.96654545454545460E10	-7.13433439254596902E1
3.96672727272727332E10	-7.83207714684476741E1
3.96690909090909116E10	-6.68409142738564821E1
3.96709090909090900E10	-8.12956962139151784E1
3.96727272727272640E10	-7.19217322165714013E1
3.96745454545454512E10	-7.33076300995118579E1
3.96763636363636341E10	-7.32176994760303756E1
3.96781818181818124E10	-6.99435024466925359E1
3.96799999999999997E10	-8.71158197237114074E1
3.96818181818181870E10	-7.41908111067352838E1
3.96836363636363654E10	-7.25925533896392494E1
3.96854545454545482E10	-7.82953198470119283E1
3.96872727272727355E10	-6.94013575644964398E1
3.96890909090909094E10	-7.60772420938676142E1
3.96909090909090878E10	-7.48179677761334005E1
3.96927272727272662E10	-7.03345101740738876E1
3.96945454545454535E10	-8.16859172670861966E1
3.96963636363636274E10	-7.05060743532451006E1
3.96981818181818102E10	-7.94900735807486569E1
3.97000000000000020E10	-7.31598265110451251E1
3.97018181818181892E10	-6.71844719568920556E1
3.97036363636363721E10	-8.38001483141236747E1
3.97054545454545416E10	-7.39265025377018681E1
3.97072727272727288E10	-7.39136941233559774E1
3.97090909090909117E10	-8.44194053500351949E1
3.97109090909090900E10	-7.04309438030348645E1
3.97127272727272640E10	-8.39486884253555665E1
3.97145454545454513E10	-7.24678846159134338E1
3.97163636363636297E10	-7.53413876011815375E1
3.97181818181818125E10	-7.81723669598274107E1
3.97199999999999998E10	-6.88955260970185446E1
3.97218181818181915E10	-7.80440952163071433E1
3.97236363636363743E10	-6.95082282415898511E1
3.97254545454545482E10	-8.56889835589074700E1
3.97272727272727355E10	-9.28123156974345775E1
3.97290909090909139E10	-7.36248616723556815E1
3.97309090909090923E10	-8.03688681971277497E1
3.97327272727272662E10	-7.31509039851094389E1
3.97345454545454535E10	-8.46124857296629784E1
3.97363636363636363E10	-7.98005555189175730E1
3.97381818181818147E10	-7.74278316215013973E1
3.97399999999999931E10	-7.71517435887667169E1
3.97418181818181893E10	-6.95080182975347149E1
3.97436363636363676E10	-8.06677476529710979E1
3.97454545454545416E10	-7.76641255988974688E1
3.97472727272727377E10	-7.66801831918675170E1
3.97490909090909117E10	-7.84855628308317854E1
3.97509090909090901E10	-7.01001056119832100E1
3.97527272727272640E10	-8.23369035626145696E1
3.97545454545454557E10	-7.57226766349907443E1
3.97563636363636297E10	-7.57147679876500757E1
3.97581818181818125E10	-7.77192487439407387E1
3.97600000000000042E10	-7.25259026263718631E1
3.97618181818181871E10	-8.47344631825832018E1
3.97636363636363654E10	-7.56022708139027166E1
3.97654545454545438E10	-7.12164521775990789E1
3.97672727272727311E10	-8.23730224860962856E1
3.97690909090909051E10	-7.40571007628575728E1
3.97709090909090879E10	-8.55980720760832092E1
3.97727272727272663E10	-7.42359373994801253E1
3.97745454545454535E10	-7.09270090355274618E1
3.97763636363636275E10	-8.05970728364198941E1
3.97781818181818059E10	-6.96614009562079239E1
3.97800000000000020E10	-8.14666274995608219E1
3.97818181818181893E10	-7.41313919174038194E1
3.97836363636363677E10	-7.09173740881337000E1
3.97854545454545505E10	-7.84992147310999577E1
3.97872727272727378E10	-7.37031653934355724E1
3.97890909090909073E10	-8.70627328110067467E1
3.97909090909090901E10	-7.47955374050977451E1
3.97927272727272685E10	-7.59009728888817659E1
3.97945454545454558E10	-8.70036261239924791E1
3.97963636363636297E10	-7.07584277259095717E1
3.97981818181818081E10	-8.39483185946089883E1
3.97999999999999954E10	-7.28787821684994430E1
3.98018181818181915E10	-7.72969577872600855E1
3.98036363636363699E10	-7.95618488228692122E1
3.98054545454545439E10	-7.09070600777450188E1
3.98072727272727311E10	-7.78089540572673677E1
3.98090909090909140E10	-7.56682179806137079E1
3.98109090909090924E10	-8.24372447465693980E1
3.98127272727272663E10	-8.11169410764199128E1
3.98145454545454536E10	-7.46738670255449488E1
3.98163636363636320E10	-7.47010854528720358E1
3.98181818181818148E10	-7.43370425945269364E1
3.98200000000000021E10	-7.92395171652056529E1
3.98218181818181893E10	-9.12121288291613475E1
3.98236363636363677E10	-7.89203901765454496E1
3.98254545454545461E10	-7.80374948492310772E1
3.98272727272727334E10	-7.31579760530647150E1
3.98290909090909073E10	-7.62535618895767620E1
3.98309090909090902E10	-8.40009904524115569E1
3.98327272727272685E10	-7.86797986878401012E1
3.98345454545454558E10	-7.81469364027988700E1
3.98363636363636298E10	-7.72904992194917462E1
3.98381818181818081E10	-7.50150067450837543E1
3.98399999999999954E10	-8.43392450857967191E1
3.98418181818181916E10	-8.13189854601452389E1
3.98436363636363700E10	-8.43500850668097968E1
3.98454545454545439E10	-8.10994228863461153E1
3.98472727272727401E10	-7.77664010830417851E1
3.98490909090909096E10	-7.90334899515973888E1
3.98509090909090924E10	-7.62720635526422264E1
3.98527272727272663E10	-9.32868255083590014E1
3.98545454545454580E10	-7.62257243402686413E1
3.98563636363636320E10	-7.99469460741086113E1
3.98581818181818104E10	-8.19480554172945830E1
3.98599999999999977E10	-7.44971373470864506E1
3.98618181818181849E10	-8.64531917038134878E1
3.98636363636363678E10	-7.84212247715421107E1
3.98654545454545417E10	-8.27192903718679062E1
3.98672727272727334E10	-8.16861177537966299E1
3.98690909090909074E10	-7.64063382959101034E1
3.98709090909090857E10	-8.38491706934357417E1
3.98727272727272597E10	-7.39682266545482303E1
3.98745454545454558E10	-8.42334990787783688E1
3.98763636363636298E10	-7.73703883584847141E1
3.98781818181818082E10	-8.12975754405298723E1
3.98800000000000043E10	-8.53940923517766848E1
3.98818181818181916E10	-7.63900827872095611E1
3.98836363636363700E10	-8.71533361938502971E1
3.98854545454545484E10	-7.66924007092929827E1
3.98872727272727312E10	-8.41205864480667564E1
3.98890909090909096E10	-9.27058041203869188E1
3.98909090909090924E10	-7.32201818936910342E1
3.98927272727272708E10	-7.81772760276635204E1
3.98945454545454492E10	-7.40561878171143029E1
3.98963636363636320E10	-8.11464373652582616E1
3.98981818181818104E10	-8.24576804381390716E1
3.98999999999999977E10	-7.88445518353248342E1
3.99018181818181938E10	-8.02705746315500335E1
3.99036363636363722E10	-7.55666099767221588E1
3.99054545454545462E10	-8.20455468856400216E1
3.99072727272727334E10	-7.98329728073599476E1
3.99090909090909118E10	-7.85424761791147041E1
3.99109090909090947E10	-8.18175334970382373E1
3.99127272727272686E10	-7.45748518863600651E1
3.99145454545454559E10	-7.50138346279402235E1
3.99163636363636343E10	-7.54528469229682042E1
3.99181818181818127E10	-7.52933344417619121E1
3.99199999999999999E10	-8.77146424840566574E1
3.99218181818181872E10	-8.15074270742873530E1
3.99236363636363700E10	-7.68807991968242543E1
3.99254545454545440E10	-7.63216078577308377E1
3.99272727272727357E10	-7.83378561281011798E1
3.99290909090909096E10	-8.08017117513074368E1
3.99309090909090880E10	-8.16813979152238190E1
3.99327272727272620E10	-7.71692481519239948E1
3.99345454545454581E10	-7.93637783559620136E1
3.99363636363636321E10	-7.57029780603772728E1
3.99381818181818105E10	-7.79582051978163371E1
3.99399999999999977E10	-7.91086097018432355E1
3.99418181818181939E10	-7.93912769178161426E1
3.99436363636363723E10	-7.95695901138529216E1
3.99454545454545462E10	-7.50929200357458893E1
3.99472727272727335E10	-7.78997945275485204E1
3.99490909090909119E10	-7.60177817590975557E1
3.99509090909090947E10	-7.94079584618510559E1
3.99527272727272642E10	-7.90198398408470126E1
3.99545454545454515E10	-7.61815594284010444E1
3.99563636363636343E10	-8.06431292346060147E1
3.99581818181818127E10	-7.77633165519250458E1
3.99600000000000000E10	-8.22113999371221382E1
3.99618181818181872E10	-7.99432499270996288E1
3.99636363636363701E10	-8.08198493597888934E1
3.99654545454545396E10	-8.39018815416630304E1
3.99672727272727357E10	-7.68968719384846366E1
3.99690909090909097E10	-8.30205644902231477E1
3.99709090909090881E10	-7.79560924312819559E1
3.99727272727272620E10	-7.72153565885984694E1
3.99745454545454582E10	-7.92480872437055250E1
3.99763636363636277E10	-7.84405244499413890E1
3.99781818181818105E10	-8.28987450949299109E1
3.99800000000000022E10	-7.70892051002340395E1
3.99818181818181850E10	-8.05303738867697483E1
3.99836363636363634E10	-8.10241431546550395E1
3.99854545454545462E10	-8.16600909481090476E1
3.99872727272727335E10	-8.58169387274831230E1
3.99890909090909030E10	-7.89496614290849941E1
3.99909090909090859E10	-8.17669616734059446E1
3.99927272727272642E10	-7.84360405299814722E1
3.99945454545454515E10	-8.01362419388124181E1
3.99963636363636255E10	-8.28019947412942159E1
3.99981818181818038E10	-8.06736386191372290E1
4.00000000000000000E10	-8.27577949313433336E1
4.00018181818181962E10	-7.83825042259022631E1
4.00036363636363745E10	-8.10231226642028446E1
4.00054545454545440E10	-7.91999509375060917E1
4.00072727272727313E10	-7.77309268760635241E1
4.00090909090909186E10	-8.27931196415702786E1
4.00109090909090970E10	-7.78571399542542686E1
4.00127272727272665E10	-8.04778197927381811E1
4.00145454545454538E10	-7.89000029569115480E1
4.00163636363636321E10	-7.88796573953923819E1
4.00181818181818194E10	-8.27757538410801175E1
4.00199999999999978E10	-7.80877324670342698E1
4.00218181818181939E10	-9.34447503878941532E1
4.00236363636363723E10	-8.02693398187356699E1
4.00254545454545418E10	-7.93997021680547199E1
4.00272727272727380E10	-8.11823781085733032E1
4.00290909090909075E10	-7.86392875309847561E1
4.00309090909090948E10	-8.40566644127772378E1
4.00327272727272643E10	-7.86606918898667296E1
4.00345454545454604E10	-8.10964986662961884E1
4.00363636363636299E10	-7.88490603147087121E1
4.00381818181818083E10	-7.74737063849636609E1
4.00399999999999956E10	-8.62522225835402701E1
4.00418181818181829E10	-7.83010045479997352E1
4.00436363636363701E10	-8.41421937859757918E1
4.00454545454545485E10	-7.97977229265184462E1
4.00472727272727358E10	-7.93081287556640557E1
4.00490909090909053E10	-8.22625572746442124E1
4.00509090909090837E10	-7.82143400223016805E1
4.00527272727272710E10	-9.01674126736196691E1
4.00545454545454582E10	-8.02068423567906130E1
4.00563636363636277E10	-8.04080954361326761E1
4.00581818181818061E10	-8.16390666695860467E1
4.00600000000000023E10	-7.62152276147524965E1
4.00618181818181895E10	-8.27282585869702203E1
4.00636363636363679E10	-8.06445011711340598E1
4.00654545454545463E10	-8.93271256900237276E1
4.00672727272727336E10	-8.31214009730698145E1
4.00690909090909120E10	-7.88836804112224321E1
4.00709090909090904E10	-7.99838325245736570E1
4.00727272727272599E10	-7.70251304757101973E1
4.00745454545454560E10	-8.52054864524630595E1
4.00763636363636344E10	-7.96770346867776702E1
4.00781818181818128E10	-8.00464465229571154E1
4.00800000000000001E10	-8.38351289521120080E1
4.00818181818181873E10	-7.70728197856017783E1
4.00836363636363657E10	-8.10904400920077606E1
4.00854545454545441E10	-7.90357252743672412E1
4.00872727272727314E10	-8.90152190529257403E1
4.00890909090909098E10	-8.09686918428432634E1
4.00909090909090882E10	-7.86042115747192582E1
4.00927272727272666E10	-8.24873526853679273E1
4.00945454545454538E10	-7.48777416616319336E1
4.00963636363636233E10	-8.35430721101038642E1
4.00981818181818106E10	-7.96858184104673306E1
4.00999999999999979E10	-8.03271207609907378E1
4.01018181818181851E10	-8.16223943571710642E1
4.01036363636363724E10	-7.58544132019099759E1
4.01054545454545508E10	-7.97214908206485262E1
4.01072727272727292E10	-7.69544027097311556E1
4.01090909090909076E10	-8.59318320150914516E1
4.01109090909090860E10	-8.16739289538572422E1
4.01127272727272732E10	-7.84139726629129719E1
4.01145454545454516E10	-8.20437034515312291E1
4.01163636363636300E10	-7.70185018567651447E1
4.01181818181818084E10	-8.43234518664189991E1
4.01199999999999957E10	-8.19827484401877449E1
4.01218181818181918E10	-7.95343471883547615E1
4.01236363636363702E10	-8.56793197773805737E1
4.01254545454545486E10	-7.76328553979868996E1
4.01272727272727359E10	-8.06557520299494790E1
4.01290909090909143E10	-7.77153125448851068E1
4.01309090909090926E10	-8.07884980694297461E1
4.01327272727272621E10	-8.26331644751419958E1
4.01345454545454583E10	-7.80641924228130968E1
4.01363636363636367E10	-8.65944085694490973E1
4.01381818181818151E10	-7.80095846669343729E1
4.01400000000000023E10	-8.59421578052393365E1
4.01418181818181896E10	-8.08492946780946475E1
4.01436363636363680E10	-8.09902060534358803E1
