freq	delay(2,1)
3.72490000000000032E10	2.17542248069518518E-9
3.72500000000000009E10	2.17307100885390714E-9
3.72509999999999986E10	2.17067521478961689E-9
3.72519999999999962E10	2.16824026113623392E-9
3.72529999999999983E10	2.16577136394725844E-9
3.72540000000000049E10	2.16327379167083755E-9
3.72550000000000026E10	2.16075285264046002E-9
3.72560000000000002E10	2.15821389412636755E-9
3.72569999999999979E10	2.15566229383738905E-9
3.72580000000000044E10	2.15310345422567728E-9
3.72590000000000021E10	2.15054279739603160E-9
3.72600000000000042E10	2.14798575982303408E-9
3.72610000000000019E10	2.14543778525894524E-9
3.72619999999999996E10	2.14290432281330334E-9
3.72629999999999972E10	2.14039081785933183E-9
3.72639999999999949E10	2.13790271082336680E-9
3.72650000000000015E10	2.13544543179920687E-9
3.72659999999999991E10	2.13302439361079132E-9
3.72669999999999968E10	2.13064499185611167E-9
3.72679999999999989E10	2.12831259681553631E-9
3.72689999999999966E10	2.12603255306311612E-9
3.72699999999999942E10	2.12381017292770213E-9
3.72710000000000008E10	2.12165073578587027E-9
3.72719999999999985E10	2.11955948253977233E-9
3.72730000000000050E10	2.11754161451814493E-9
3.72740000000000027E10	2.11560228878922230E-9
3.72750000000000004E10	2.11374661720926671E-9
3.72759999999999980E10	2.11197966287276984E-9
3.72770000000000001E10	2.11030643692161890E-9
3.72780000000000067E10	2.10873189925522997E-9
3.72790000000000044E10	2.10726095365223420E-9
3.72800000000000020E10	2.10589844640585300E-9
3.72809999999999997E10	2.10464916534338986E-9
3.72819999999999974E10	2.10351783727488684E-9
3.72829999999999995E10	2.10250912732078099E-9
3.72840000000000060E10	2.10162763646542095E-9
3.72850000000000037E10	2.10087790021640242E-9
3.72860000000000014E10	2.10026438769732637E-9
3.72869999999999990E10	2.09979150040720786E-9
3.72879999999999967E10	2.09946356982468174E-9
3.72890000000000033E10	2.09928485759366401E-9
3.72900000000000009E10	2.09925955361433569E-9
3.72909999999999986E10	2.09939177398110699E-9
3.72919999999999963E10	2.09968556169368581E-9
3.72929999999999984E10	2.10014488304022429E-9
3.72939999999999960E10	2.10077362862034001E-9
3.72950000000000026E10	2.10157561020845973E-9
3.72960000000000003E10	2.10255455943994951E-9
3.72969999999999979E10	2.10371412708519490E-9
3.72980000000000000E10	2.10505788203638033E-9
3.72989999999999977E10	2.10658930690527146E-9
3.72999999999999954E10	2.10831179977536376E-9
3.73010000000000019E10	2.11022866861992142E-9
3.73019999999999996E10	2.11234313196106704E-9
3.73030000000000062E10	2.11465831589843356E-9
3.73040000000000038E10	2.11717724950547481E-9
3.73050000000000015E10	2.11990286641452341E-9
3.73059999999999992E10	2.12283799716091437E-9
3.73070000000000013E10	2.12598537026551559E-9
3.73080000000000078E10	2.12934760572975001E-9
3.73090000000000055E10	2.13292721379167016E-9
3.73100000000000032E10	2.13672658946330163E-9
3.73110000000000008E10	2.14074801006538040E-9
3.73119999999999985E10	2.14499362916251179E-9
3.73130000000000006E10	2.14946547293234946E-9
3.73139999999999983E10	2.15416543630555646E-9
3.73149999999999959E10	2.15909527463138007E-9
3.73159999999999936E10	2.16425660099883954E-9
3.73169999999999913E10	2.16965088051821198E-9
3.73179999999999978E10	2.17527942099565852E-9
3.73190000000000044E10	2.18114336953637311E-9
3.73200000000000021E10	2.18724370446587368E-9
3.73209999999999997E10	2.19358122826253688E-9
3.73219999999999974E10	2.20015656036574869E-9
3.73229999999999995E10	2.20697012821944849E-9
3.73239999999999972E10	2.21402216010897623E-9
3.73250000000000037E10	2.22131267650257325E-9
3.73260000000000014E10	2.22884148043056296E-9
3.73269999999999991E10	2.23660814897049498E-9
3.73280000000000012E10	2.24461202430431417E-9
3.73289999999999988E10	2.25285220087886140E-9
3.73299999999999965E10	2.26132752054834230E-9
3.73310000000000031E10	2.27003655655218850E-9
3.73320000000000007E10	2.27897760764196766E-9
3.73330000000000073E10	2.28814868499531832E-9
3.73340000000000050E10	2.29754750008769371E-9
3.73350000000000026E10	2.30717145709258675E-9
3.73360000000000003E10	2.31701763907138947E-9
3.73370000000000024E10	2.32708279725038780E-9
3.73380000000000001E10	2.33736334047164940E-9
3.73389999999999977E10	2.34785532414774334E-9
3.73399999999999954E10	2.35855443684745270E-9
3.73409999999999931E10	2.36945599449883959E-9
3.73419999999999996E10	2.38055492380142075E-9
3.73430000000000017E10	2.39184575798720456E-9
3.73439999999999994E10	2.40332262151645049E-9
3.73449999999999971E10	2.41497922571830781E-9
3.73459999999999948E10	2.42680885606005914E-9
3.73469999999999924E10	2.43880436691946390E-9
3.73479999999999990E10	2.45095817425114948E-9
3.73490000000000055E10	2.46326224796133442E-9
3.73500000000000032E10	2.47570810819310516E-9
3.73510000000000009E10	2.48828682083669417E-9
3.73519999999999985E10	2.50098899622059978E-9
3.73530000000000006E10	2.51380478462349632E-9
3.73539999999999983E10	2.52672388039975893E-9
3.73550000000000049E10	2.53973552339528075E-9
3.73560000000000025E10	2.55282849923424937E-9
3.73570000000000002E10	2.56599115127092370E-9
3.73580000000000023E10	2.57921138219169510E-9
3.73590000000000000E10	2.59247667012645078E-9
3.73599999999999977E10	2.60577407773827874E-9
3.73610000000000042E10	2.61909026600324291E-9
3.73620000000000019E10	2.63241151642927917E-9
3.73629999999999995E10	2.64572374780977526E-9
3.73639999999999972E10	2.65901254009947774E-9
3.73649999999999949E10	2.67226316014283416E-9
3.73660000000000014E10	2.68546059286812078E-9
3.73669999999999991E10	2.69858956824221430E-9
3.73680000000000012E10	2.71163460249725929E-9
3.73689999999999989E10	2.72458002877908401E-9
3.73699999999999966E10	2.73741004521063536E-9
3.73709999999999942E10	2.75010875370238583E-9
3.73720000000000008E10	2.76266020672637724E-9
3.73730000000000029E10	2.77504846082425782E-9
3.73740000000000006E10	2.78725762496117868E-9
3.73749999999999982E10	2.79927191565631883E-9
3.73759999999999959E10	2.81107571652739185E-9
3.73769999999999936E10	2.82265363452214091E-9
3.73780000000000001E10	2.83399056341396793E-9
3.73790000000000067E10	2.84507174648456829E-9
3.73800000000000043E10	2.85588283880564076E-9
3.73810000000000020E10	2.86640997644070028E-9
3.73819999999999997E10	2.87663983807514789E-9
3.73830000000000018E10	2.88655971693655555E-9
3.73839999999999995E10	2.89615758365913312E-9
3.73850000000000060E10	2.90542215421691985E-9
3.73860000000000037E10	2.91434295650746300E-9
3.73870000000000013E10	2.92291039437605971E-9
3.73879999999999990E10	2.93111581060047222E-9
3.73889999999999967E10	2.93895154896518074E-9
3.73899999999999988E10	2.94641101507496472E-9
3.73909999999999965E10	2.95348872888050851E-9
3.73919999999999941E10	2.96018038223420143E-9
3.73930000000000007E10	2.96648288936717686E-9
3.73939999999999984E10	2.97239442958773736E-9
3.73949999999999960E10	2.97791449584249790E-9
3.73960000000000026E10	2.98304392779479066E-9
3.73970000000000002E10	2.98778495249594389E-9
3.73980000000000024E10	2.99214120940540118E-9
3.73990000000000000E10	2.99611777754461306E-9
3.73999999999999977E10	2.99972119797791414E-9
3.74009999999999954E10	3.00295948703775961E-9
3.74020000000000019E10	3.00584215176153169E-9
3.74030000000000040E10	3.00838019109140387E-9
3.74040000000000017E10	3.01058610542116734E-9
3.74049999999999994E10	3.01247388933500648E-9
3.74059999999999970E10	3.01405903009253961E-9
3.74069999999999947E10	3.01535849446094506E-9
3.74080000000000013E10	3.01639071935560432E-9
3.74090000000000078E10	3.01717559467914898E-9
3.74100000000000055E10	3.01773444274109393E-9
3.74110000000000031E10	3.01809000259489091E-9
3.74120000000000008E10	3.01826640267535184E-9
3.74129999999999985E10	3.01828913846525326E-9
3.74140000000000006E10	3.01818504964288481E-9
3.74149999999999983E10	3.01798229225916348E-9
3.74159999999999959E10	3.01771031579064664E-9
3.74169999999999936E10	3.01739983830984038E-9
3.74180000000000001E10	3.01708282310041565E-9
3.74189999999999978E10	3.01679245856489020E-9
3.74199999999999999E10	3.01656313818992849E-9
3.74209999999999976E10	3.01643044385191628E-9
3.74219999999999953E10	3.01643113305515032E-9
3.74230000000000018E10	3.01660312958936849E-9
3.74239999999999995E10	3.01698551599919451E-9
3.74249999999999972E10	3.01761853492551957E-9
3.74260000000000037E10	3.01854358998593764E-9
3.74270000000000014E10	3.01980325520654125E-9
3.74280000000000035E10	3.02144129052415611E-9
3.74290000000000012E10	3.02350265667093865E-9
3.74299999999999988E10	3.02603354504560729E-9
3.74309999999999965E10	3.02908140808534787E-9
3.74320000000000030E10	3.03269499278858090E-9
3.74330000000000052E10	3.03692439048110163E-9
3.74340000000000028E10	3.04182107951507019E-9
3.74350000000000005E10	3.04743798833083535E-9
3.74359999999999982E10	3.05382955202287976E-9
3.74369999999999958E10	3.06105177986301147E-9
3.74380000000000024E10	3.06916233288244111E-9
3.74390000000000001E10	3.07822059590821873E-9
3.74399999999999977E10	3.08828776436799846E-9
3.74409999999999954E10	3.09942692706324907E-9
3.74419999999999931E10	3.11170315667547825E-9
3.74429999999999996E10	3.12518359941709667E-9
3.74440000000000017E10	3.13993756661328227E-9
3.74449999999999994E10	3.15603662040886768E-9
3.74459999999999971E10	3.17355466511127160E-9
3.74469999999999947E10	3.19256802394903083E-9
3.74480000000000013E10	3.21315550891638102E-9
3.74489999999999990E10	3.23539848585361600E-9
3.74500000000000011E10	3.25938091432940391E-9
3.74509999999999987E10	3.28518937190664895E-9
3.74519999999999964E10	3.31291305265772928E-9
3.74530000000000030E10	3.34264373093156042E-9
3.74540000000000006E10	3.37447568750971039E-9
3.74549999999999983E10	3.40850558724413277E-9
3.74560000000000048E10	3.44483229364151899E-9
3.74570000000000025E10	3.48355662052521931E-9
3.74580000000000046E10	3.52478099378348952E-9
3.74590000000000023E10	3.56860901670661379E-9
3.74600000000000000E10	3.61514491912814240E-9
3.74609999999999976E10	3.66449287020813319E-9
3.74620000000000042E10	3.71675613310032738E-9
3.74630000000000019E10	3.77203604127370751E-9
3.74639999999999995E10	3.83043075647699860E-9
3.74649999999999972E10	3.89203380498323304E-9
3.74659999999999949E10	3.95693232853492383E-9
3.74669999999999970E10	4.02520504485236774E-9
3.74680000000000035E10	4.09691987326764107E-9
3.74690000000000012E10	4.17213119406426536E-9
3.74699999999999989E10	4.25087670473398838E-9
3.74709999999999965E10	4.33317386867526277E-9
3.74719999999999942E10	4.41901590361085361E-9
3.74730000000000008E10	4.50836733971198633E-9
3.74740000000000029E10	4.60115912101962010E-9
3.74750000000000005E10	4.69728329006594336E-9
3.74759999999999982E10	4.79658731795812265E-9
3.74769999999999959E10	4.89886813903757989E-9
3.74780000000000024E10	5.00386604185015660E-9
3.74790000000000001E10	5.11125856245609889E-9
3.74800000000000022E10	5.22065461759284055E-9
3.74809999999999999E10	5.33158914991076927E-9
3.74819999999999975E10	5.44351862214528470E-9
3.74830000000000041E10	5.55581775257338251E-9
3.74840000000000018E10	5.66777793019220333E-9
3.74849999999999994E10	5.77860778458132707E-9
3.74860000000000060E10	5.88743636778457979E-9
3.74870000000000037E10	5.99331942476676449E-9
3.74880000000000013E10	6.09524910566256661E-9
3.74889999999999990E10	6.19216738539385414E-9
3.74899999999999967E10	6.28298328450154120E-9
3.74909999999999988E10	6.36659374270821310E-9
3.74919999999999964E10	6.44190775077007949E-9
3.74930000000000030E10	6.50787305723676290E-9
3.74940000000000007E10	6.56350446595689441E-9
3.74949999999999983E10	6.60791250394930962E-9
3.74959999999999960E10	6.64033105106327071E-9
3.74969999999999981E10	6.66014241050334554E-9
3.74980000000000047E10	6.66689836791558132E-9
3.74990000000000023E10	6.66033592370132865E-9
3.75000000000000000E10	6.64038667143382000E-9
3.75009999999999977E10	6.60717923158169018E-9
3.75019999999999953E10	6.56103452993618053E-9
3.75030000000000019E10	6.50245429278490050E-9
3.75040000000000040E10	6.43210346652051257E-9
3.75050000000000017E10	6.35078771675499709E-9
3.75059999999999993E10	6.25942737251523607E-9
3.75069999999999970E10	6.15902930443124674E-9
3.75080000000000036E10	6.05065823815516701E-9
3.75090000000000012E10	5.93540885621756864E-9
3.75100000000000033E10	5.81437983378848333E-9
3.75110000000000010E10	5.68865070893868996E-9
3.75119999999999987E10	5.55926217016374924E-9
3.75129999999999963E10	5.42720006049974391E-9
3.75139999999999940E10	5.29338319225156084E-9
3.75150000000000006E10	5.15865478213320472E-9
3.75159999999999982E10	5.02377724295933170E-9
3.75169999999999959E10	4.88942989523673077E-9
3.75180000000000025E10	4.75620916239117708E-9
3.75190000000000001E10	4.62463075553375447E-9
3.75199999999999978E10	4.49513339530629530E-9
3.75209999999999999E10	4.36808363928692689E-9
3.75219999999999976E10	4.24378145071893176E-9
3.75230000000000041E10	4.12246618011362109E-9
3.75240000000000018E10	4.00432269923013529E-9
3.75249999999999995E10	3.88948749871044264E-9
3.75259999999999971E10	3.77805457399495026E-9
3.75269999999999992E10	3.67008100526052150E-9
3.75280000000000058E10	3.56559215042587319E-9
3.75290000000000035E10	3.46458640717643540E-9
3.75300000000000011E10	3.36703953471327244E-9
3.75309999999999988E10	3.27290852064022264E-9
3.75319999999999965E10	3.18213501718586222E-9
3.75330000000000030E10	3.09464835697003338E-9
3.75340000000000051E10	3.01036818996973743E-9
3.75350000000000028E10	2.92920675606401026E-9
3.75360000000000005E10	2.85107084332196292E-9
3.75369999999999981E10	2.77586344915151884E-9
3.75379999999999958E10	2.70348518699959461E-9
3.75390000000000024E10	2.63383546593956064E-9
3.75400000000000000E10	2.56681346421421619E-9
3.75409999999999977E10	2.50231893882908540E-9
3.75419999999999954E10	2.44025287380412692E-9
3.75429999999999975E10	2.38051800547835546E-9
3.75439999999999952E10	2.32301923635291052E-9
3.75450000000000017E10	2.26766395066952375E-9
3.75459999999999994E10	2.21436225694132283E-9
3.75469999999999970E10	2.16302715675847379E-9
3.75480000000000036E10	2.11357466048414633E-9
3.75490000000000013E10	2.06592385783771881E-9
3.75499999999999989E10	2.01999694722708156E-9
3.75510000000000010E10	1.97571923515522996E-9
3.75519999999999987E10	1.93301911126900938E-9
3.75530000000000053E10	1.89182800136724949E-9
3.75540000000000029E10	1.85208030465319773E-9
3.75550000000000006E10	1.81371332061234369E-9
3.75559999999999983E10	1.77666716230738264E-9
3.75570000000000004E10	1.74088466958325117E-9
3.75580000000000069E10	1.70631131006674797E-9
3.75590000000000046E10	1.67289508267269293E-9
3.75600000000000023E10	1.64058641722139642E-9
3.75609999999999999E10	1.60933807462920608E-9
3.75619999999999976E10	1.57910504595657808E-9
3.75630000000000042E10	1.54984445582772268E-9
3.75640000000000018E10	1.52151546461439180E-9
3.75649999999999995E10	1.49407917475183538E-9
3.75659999999999972E10	1.46749854059459062E-9
3.75669999999999948E10	1.44173827709018654E-9
3.75679999999999970E10	1.41676477811665968E-9
3.75690000000000035E10	1.39254603141678590E-9
3.75700000000000012E10	1.36905154163454235E-9
3.75709999999999988E10	1.34625225476193489E-9
3.75719999999999965E10	1.32412048541660887E-9
3.75729999999999986E10	1.30262984800833004E-9
3.75739999999999963E10	1.28175519286712714E-9
3.75750000000000028E10	1.26147254111234752E-9
3.75760000000000005E10	1.24175902746762756E-9
3.75769999999999982E10	1.22259284336135998E-9
3.75780000000000047E10	1.20395318150019359E-9
3.75790000000000024E10	1.18582018811753986E-9
3.75800000000000001E10	1.16817491228835335E-9
3.75810000000000022E10	1.15099926019028231E-9
3.75819999999999999E10	1.13427595393092773E-9
3.75830000000000064E10	1.11798848724662836E-9
3.75840000000000041E10	1.10212108967209210E-9
3.75850000000000017E10	1.08665868739265115E-9
3.75859999999999994E10	1.07158686932234337E-9
3.75870000000000015E10	1.05689185380441408E-9
3.75879999999999992E10	1.04256045736800140E-9
3.75889999999999969E10	1.02858006539608904E-9
3.75899999999999945E10	1.01493860304333960E-9
3.75909999999999922E10	1.00162451032878375E-9
3.75919999999999987E10	9.88626715225925068E-10
3.75930000000000053E10	9.75934611218336023E-10
3.75940000000000030E10	9.63538033551178330E-10
3.75950000000000006E10	9.51427239561024862E-10
3.75959999999999983E10	9.39592886776967440E-10
3.75969999999999960E10	9.28026014628497542E-10
3.75979999999999981E10	9.16718025875173836E-10
3.75990000000000046E10	9.05660670527349332E-10
3.76000000000000023E10	8.94846027690283918E-10
3.76010000000000000E10	8.84266491730700999E-10
3.76019999999999976E10	8.73914757049357327E-10
3.76029999999999998E10	8.63783804022739510E-10
3.76039999999999974E10	8.53866886545109693E-10
3.76050000000000040E10	8.44157518330822576E-10
3.76060000000000016E10	8.34649462601333703E-10
3.76069999999999993E10	8.25336719545290798E-10
3.76080000000000059E10	8.16213516164864039E-10
3.76090000000000035E10	8.07274296439547356E-10
3.76100000000000012E10	7.98513711310135044E-10
3.76110000000000033E10	7.89926609545331448E-10
3.76120000000000010E10	7.81508029236175084E-10
3.76129999999999987E10	7.73253189637031024E-10
3.76139999999999963E10	7.65157482717758874E-10
3.76149999999999940E10	7.57216466848776903E-10
3.76160000000000005E10	7.49425858301130621E-10
3.76169999999999982E10	7.41781525733262548E-10
3.76180000000000003E10	7.34279483140209432E-10
3.76189999999999980E10	7.26915883560491771E-10
3.76199999999999957E10	7.19687014112095369E-10
3.76209999999999933E10	7.12589289165224571E-10
3.76219999999999999E10	7.05619246492350438E-10
3.76230000000000064E10	6.98773541267307330E-10
3.76240000000000041E10	6.92048941374161419E-10
3.76250000000000018E10	6.85442323325395986E-10
3.76259999999999994E10	6.78950667134928310E-10
3.76269999999999971E10	6.72571053288329868E-10
3.76279999999999992E10	6.66300657249965322E-10
3.76290000000000058E10	6.60136747482335551E-10
3.76300000000000034E10	6.54076679954818019E-10
3.76310000000000011E10	6.48117896405928029E-10
3.76319999999999988E10	6.42257919677337519E-10
3.76330000000000009E10	6.36494351386460444E-10
3.76339999999999986E10	6.30824869035916969E-10
3.76350000000000051E10	6.25247221995097036E-10
3.76360000000000028E10	6.19759230162566954E-10
3.76370000000000005E10	6.14358780693089734E-10
3.76379999999999981E10	6.09043825160449614E-10
3.76389999999999958E10	6.03812377839506720E-10
3.76400000000000023E10	5.98662512850355455E-10
3.76410000000000000E10	5.93592362258339001E-10
3.76419999999999977E10	5.88600114081476811E-10
3.76429999999999998E10	5.83684009535184156E-10
3.76439999999999975E10	5.78842342295567303E-10
3.76449999999999951E10	5.74073455445997549E-10
3.76460000000000017E10	5.69375740493731985E-10
3.76469999999999994E10	5.64747635275337867E-10
3.76480000000000015E10	5.60187622616618164E-10
3.76489999999999991E10	5.55694228406860269E-10
3.76499999999999968E10	5.51266020504454346E-10
3.76509999999999945E10	5.46901606804874785E-10
3.76520000000000010E10	5.42599634384230978E-10
3.76530000000000076E10	5.38358787812601047E-10
3.76540000000000052E10	5.34177787965360640E-10
3.76550000000000029E10	5.30055390871274401E-10
3.76560000000000006E10	5.25990386494619599E-10
3.76569999999999983E10	5.21981597347784376E-10
3.76580000000000004E10	5.18027878102108463E-10
3.76590000000000069E10	5.14128113567146450E-10
3.76600000000000046E10	5.10281218601095521E-10
3.76610000000000023E10	5.06486136679500287E-10
3.76619999999999999E10	5.02741838819029141E-10
3.76629999999999976E10	4.99047323221966721E-10
3.76639999999999997E10	4.95401613699416998E-10
3.76649999999999974E10	4.91803759709174315E-10
3.76659999999999950E10	4.88252834594682650E-10
3.76669999999999927E10	4.84747935801307239E-10
3.76679999999999993E10	4.81288183106740064E-10
3.76689999999999969E10	4.77872719082089148E-10
3.76700000000000035E10	4.74500707209685935E-10
3.76710000000000012E10	4.71171332000120557E-10
3.76719999999999988E10	4.67883798367740766E-10
3.76730000000000009E10	4.64637330277390159E-10
3.76739999999999986E10	4.61431171173345689E-10
3.76749999999999963E10	4.58264582602071968E-10
3.76760000000000028E10	4.55136844143387265E-10
3.76770000000000005E10	4.52047252417969059E-10
3.76780000000000026E10	4.48995121109389661E-10
3.76790000000000003E10	4.45979780037533757E-10
3.76799999999999979E10	4.43000575182437295E-10
3.76809999999999956E10	4.40056867330326718E-10
3.76820000000000022E10	4.37148032785891694E-10
3.76830000000000087E10	4.34273461948765593E-10
3.76840000000000064E10	4.31432559399753934E-10
3.76850000000000041E10	4.28624743464396740E-10
3.76860000000000017E10	4.25849445693659057E-10
3.76869999999999994E10	4.23106110577072592E-10
3.76880000000000015E10	4.20394195259187065E-10
3.76889999999999992E10	4.17713168701015203E-10
3.76899999999999968E10	4.15062512258550509E-10
3.76909999999999945E10	4.12441718493627985E-10
3.76919999999999922E10	4.09850291240873599E-10
3.76929999999999987E10	4.07287745233638265E-10
3.76940000000000008E10	4.04753605939546190E-10
3.76949999999999985E10	4.02247408994690314E-10
3.76959999999999962E10	3.99768700148328548E-10
3.76969999999999938E10	3.97317034951703851E-10
3.76980000000000004E10	3.94891978408478961E-10
3.76989999999999981E10	3.92493104899102940E-10
3.77000000000000046E10	3.90119997690366427E-10
3.77010000000000023E10	3.87772248993695712E-10
3.77020000000000000E10	3.85449459351264512E-10
3.77030000000000021E10	3.83151237898193742E-10
3.77039999999999997E10	3.80877201654982667E-10
3.77049999999999974E10	3.78626975757468287E-10
3.77060000000000040E10	3.76400192815758494E-10
3.77070000000000016E10	3.74196493265916175E-10
3.77080000000000037E10	3.72015524467533210E-10
3.77090000000000014E10	3.69856941182295529E-10
3.77099999999999991E10	3.67720405183327248E-10
3.77109999999999967E10	3.65605584744311329E-10
3.77120000000000033E10	3.63512154995596370E-10
3.77130000000000010E10	3.61439797450701139E-10
3.77139999999999986E10	3.59388199830326549E-10
3.77149999999999963E10	3.57357056164111597E-10
3.77159999999999940E10	3.55346066168186203E-10
3.77170000000000005E10	3.53354935732611564E-10
3.77180000000000026E10	3.51383376364388678E-10
3.77190000000000003E10	3.49431104846579865E-10
3.77199999999999980E10	3.47497843837205611E-10
3.77209999999999956E10	3.45583320949122985E-10
3.77219999999999933E10	3.43687269109015991E-10
3.77229999999999999E10	3.41809426296756858E-10
3.77240000000000020E10	3.39949535368654354E-10
3.77249999999999996E10	3.38107344063196091E-10
3.77259999999999973E10	3.36282604854537981E-10
3.77269999999999950E10	3.34475074568954067E-10
3.77280000000000015E10	3.32684514863091341E-10
3.77289999999999992E10	3.30910691591572803E-10
3.77300000000000058E10	3.29153374900566487E-10
3.77310000000000034E10	3.27412339137658126E-10
3.77320000000000011E10	3.25687362858739249E-10
3.77330000000000032E10	3.23978228357195031E-10
3.77340000000000009E10	3.22284722116101729E-10
3.77349999999999985E10	3.20606634259493761E-10
3.77360000000000051E10	3.18943758697924640E-10
3.77370000000000028E10	3.17295893145405072E-10
3.77380000000000004E10	3.15662838571979165E-10
3.77389999999999981E10	3.14044399780410366E-10
3.77399999999999958E10	3.12440384797352699E-10
3.77409999999999979E10	3.10850605034092231E-10
3.77419999999999956E10	3.09274875109402059E-10
3.77430000000000021E10	3.07713013023794568E-10
3.77439999999999998E10	3.06164839677046396E-10
3.77449999999999974E10	3.04630179328654283E-10
3.77459999999999951E10	3.03108858920302104E-10
3.77470000000000017E10	3.01600708500632742E-10
3.77480000000000038E10	3.00105561084018158E-10
3.77490000000000014E10	2.98623252222554525E-10
3.77499999999999991E10	2.97153620473562574E-10
3.77509999999999968E10	2.95696507037602085E-10
3.77519999999999945E10	2.94251755636688106E-10
3.77530000000000010E10	2.92819212760690739E-10
3.77540000000000031E10	2.91398727191403228E-10
3.77550000000000008E10	2.89990150468446206E-10
3.77559999999999985E10	2.88593336393811173E-10
3.77569999999999961E10	2.87208141167398345E-10
3.77580000000000027E10	2.85834423343776933E-10
3.77590000000000003E10	2.84472043784929296E-10
3.77600000000000069E10	2.83120865537545718E-10
3.77610000000000046E10	2.81780753883603952E-10
3.77620000000000022E10	2.80451576210204756E-10
3.77629999999999999E10	2.79133202058712948E-10
3.77639999999999976E10	2.77825503069258462E-10
3.77649999999999997E10	2.76528352749692052E-10
3.77659999999999973E10	2.75241626795387972E-10
3.77669999999999950E10	2.73965202736795854E-10
3.77680000000000016E10	2.72698960020214454E-10
3.77689999999999992E10	2.71442779939161882E-10
3.77699999999999969E10	2.70196545762288931E-10
3.77709999999999990E10	2.68960142345579012E-10
3.77719999999999967E10	2.67733456463310038E-10
3.77730000000000032E10	2.66516376560915758E-10
3.77740000000000009E10	2.65308792744188171E-10
3.77749999999999986E10	2.64110596991114033E-10
3.77759999999999962E10	2.62921682564440040E-10
3.77770000000000028E10	2.61741944699469320E-10
3.77780000000000049E10	2.60571279901795272E-10
3.77790000000000026E10	2.59409586406602122E-10
3.77800000000000002E10	2.58256763911875131E-10
3.77809999999999979E10	2.57112713576091956E-10
3.77819999999999956E10	2.55977338062670601E-10
3.77830000000000021E10	2.54850541453662327E-10
3.77840000000000042E10	2.53732229173533241E-10
3.77850000000000019E10	2.52622308088753078E-10
3.77859999999999996E10	2.51520686509006097E-10
3.77869999999999973E10	2.50427273858161170E-10
3.77879999999999949E10	2.49341981056919337E-10
3.77890000000000015E10	2.48264720262562033E-10
3.77899999999999991E10	2.47195404839243738E-10
3.77909999999999968E10	2.46133949469109847E-10
3.77919999999999945E10	2.45080269891743985E-10
3.77930000000000010E10	2.44034283274788555E-10
3.77939999999999987E10	2.42995907774640241E-10
3.77950000000000008E10	2.41965062768046257E-10
3.77959999999999985E10	2.40941668773496653E-10
3.77969999999999962E10	2.39925647408347809E-10
3.77980000000000027E10	2.38916921391747428E-10
3.77990000000000004E10	2.37915414424247507E-10
3.77999999999999980E10	2.36921051466067967E-10
3.78010000000000002E10	2.35933758252682546E-10
3.78019999999999978E10	2.34953461825313248E-10
3.78030000000000044E10	2.33980089972381089E-10
3.78040000000000020E10	2.33013571586650636E-10
3.78049999999999997E10	2.32053836558547388E-10
3.78059999999999974E10	2.31100815619369682E-10
3.78070000000000039E10	2.30154440574027763E-10
3.78080000000000060E10	2.29214644020571745E-10
3.78090000000000037E10	2.28281359529639616E-10
3.78100000000000014E10	2.27354521558247047E-10
3.78109999999999991E10	2.26434065415441088E-10
3.78119999999999967E10	2.25519927251185903E-10
3.78130000000000033E10	2.24612044178309533E-10
3.78140000000000009E10	2.23710353949328900E-10
3.78149999999999986E10	2.22814795310489489E-10
3.78159999999999963E10	2.21925307693646534E-10
3.78169999999999940E10	2.21041831370596675E-10
3.78179999999999961E10	2.20164307402503567E-10
3.78190000000000026E10	2.19292677579386464E-10
3.78200000000000003E10	2.18426884468424953E-10
3.78209999999999980E10	2.17566871418538366E-10
3.78219999999999956E10	2.16712582396588793E-10
3.78230000000000022E10	2.15863962193993775E-10
3.78239999999999998E10	2.15020956300610910E-10
3.78250000000000020E10	2.14183510748452699E-10
3.78259999999999996E10	2.13351572511895071E-10
3.78269999999999973E10	2.12525088960937536E-10
3.78280000000000038E10	2.11704008379296083E-10
3.78290000000000015E10	2.10888279566248249E-10
3.78299999999999992E10	2.10077851910483959E-10
3.78310000000000013E10	2.09272675589664825E-10
3.78319999999999990E10	2.08472701285430162E-10
3.78330000000000055E10	2.07677880320092889E-10
3.78340000000000032E10	2.06888164647895234E-10
3.78350000000000009E10	2.06103506736324960E-10
3.78359999999999985E10	2.05323859770060579E-10
3.78370000000000051E10	2.04549177347205058E-10
3.78380000000000027E10	2.03779413790310171E-10
3.78390000000000004E10	2.03014523832633564E-10
3.78399999999999981E10	2.02254462920339462E-10
3.78409999999999958E10	2.01499186855118628E-10
3.78419999999999979E10	2.00748652091113300E-10
3.78430000000000044E10	2.00002815646773380E-10
3.78440000000000021E10	1.99261634877277061E-10
3.78449999999999998E10	1.98525067886331774E-10
3.78459999999999974E10	1.97793073052290214E-10
3.78469999999999951E10	1.97065609379370588E-10
3.78479999999999972E10	1.96342636341814392E-10
3.78490000000000038E10	1.95624113866818550E-10
3.78500000000000014E10	1.94910002341333222E-10
3.78509999999999991E10	1.94200262723122319E-10
3.78519999999999968E10	1.93494856236950530E-10
3.78530000000000033E10	1.92793744776699327E-10
3.78540000000000010E10	1.92096890515239793E-10
3.78550000000000031E10	1.91404256117521898E-10
3.78560000000000008E10	1.90715804723900040E-10
