freq	dB(S(2,1))
3.82340000000000035E10	-7.89240397906669067E1
3.82350000000000012E10	-7.89769566856981253E1
3.82360000000000033E10	-7.90298218757375004E1
3.82370000000000010E10	-7.90826354684001309E1
3.82379999999999987E10	-7.91353975709449209E1
3.82389999999999963E10	-7.91881082902748812E1
3.82399999999999940E10	-7.92407677329396432E1
3.82410000000000005E10	-7.92933760051378478E1
3.82419999999999982E10	-7.93459332127177941E1
3.82430000000000003E10	-7.93984394611780697E1
3.82439999999999980E10	-7.94508948556719474E1
3.82449999999999957E10	-7.95032995010059729E1
3.82459999999999933E10	-7.95556535016436062E1
3.82469999999999999E10	-7.96079569617061900E1
3.82480000000000064E10	-7.96602099849737488E1
3.82490000000000041E10	-7.97124126748875206E1
3.82500000000000018E10	-7.97645651345518569E1
3.82509999999999994E10	-7.98166674667338860E1
3.82519999999999971E10	-7.98687197738665766E1
3.82529999999999992E10	-7.99207221580505411E1
3.82540000000000058E10	-7.99726747210546041E1
3.82550000000000034E10	-8.00245775643168500E1
3.82560000000000011E10	-8.00764307889482119E1
3.82569999999999988E10	-8.01282344957313875E1
3.82580000000000009E10	-8.01799887851241166E1
3.82589999999999986E10	-8.02316937572603983E1
3.82600000000000051E10	-8.02833495119505969E1
3.82610000000000028E10	-8.03349561486848529E1
3.82620000000000005E10	-8.03865137666334562E1
3.82629999999999981E10	-8.04380224646479114E1
3.82639999999999958E10	-8.04894823412627503E1
3.82650000000000023E10	-8.05408934946979116E1
3.82660000000000000E10	-8.05922560228587948E1
3.82669999999999977E10	-8.06435700233375385E1
3.82679999999999998E10	-8.06948355934162720E1
3.82689999999999975E10	-8.07460528300660307E1
3.82699999999999951E10	-8.07972218299498302E1
3.82710000000000017E10	-8.08483426894239976E1
3.82719999999999994E10	-8.08994155045382435E1
3.82730000000000015E10	-8.09504403710381482E1
3.82739999999999991E10	-8.10014173843668317E1
3.82749999999999968E10	-8.10523466396647585E1
3.82759999999999945E10	-8.11032282317718334E1
3.82770000000000010E10	-8.11540622552298530E1
3.82780000000000076E10	-8.12048488042824879E1
3.82790000000000052E10	-8.12555879728758690E1
3.82800000000000029E10	-8.13062798546624954E1
3.82810000000000006E10	-8.13569245430002397E1
3.82819999999999983E10	-8.14075221309536801E1
3.82830000000000004E10	-8.14580727112975644E1
3.82840000000000069E10	-8.15085763765151405E1
3.82850000000000046E10	-8.15590332188014955E1
3.82860000000000023E10	-8.16094433300644795E1
3.82869999999999999E10	-8.16598068019249546E1
3.82879999999999976E10	-8.17101237257187485E1
3.82889999999999997E10	-8.17603941924984490E1
3.82899999999999974E10	-8.18106182930338299E1
3.82909999999999950E10	-8.18607961178126509E1
3.82919999999999927E10	-8.19109277570434102E1
3.82929999999999993E10	-8.19610133006549013E1
3.82939999999999969E10	-8.20110528382989123E1
3.82950000000000035E10	-8.20610464593501199E1
3.82960000000000012E10	-8.21109942529072789E1
3.82969999999999988E10	-8.21608963077961540E1
3.82980000000000009E10	-8.22107527125690574E1
3.82989999999999986E10	-8.22605635555055947E1
3.82999999999999963E10	-8.23103289246161118E1
3.83010000000000028E10	-8.23600489076399889E1
3.83020000000000005E10	-8.24097235920489624E1
3.83030000000000026E10	-8.24593530650479778E1
3.83040000000000003E10	-8.25089374135744613E1
3.83049999999999979E10	-8.25584767243019968E1
3.83059999999999956E10	-8.26079710836402548E1
3.83070000000000022E10	-8.26574205777356141E1
3.83080000000000087E10	-8.27068252924727432E1
3.83090000000000064E10	-8.27561853134763403E1
3.83100000000000041E10	-8.28055007261115605E1
3.83110000000000017E10	-8.28547716154846192E1
3.83119999999999994E10	-8.29039980664452791E1
3.83130000000000015E10	-8.29531801635868327E1
3.83139999999999992E10	-8.30023179912467590E1
3.83149999999999968E10	-8.30514116335098507E1
3.83159999999999945E10	-8.31004611742065791E1
3.83169999999999922E10	-8.31494666969162921E1
3.83179999999999987E10	-8.31984282849677292E1
3.83190000000000008E10	-8.32473460214391459E1
3.83199999999999985E10	-8.32962199891597699E1
3.83209999999999962E10	-8.33450502707121110E1
3.83219999999999938E10	-8.33938369484315345E1
3.83230000000000004E10	-8.34425801044070603E1
3.83239999999999981E10	-8.34912798204841522E1
3.83250000000000046E10	-8.35399361782640781E1
3.83260000000000023E10	-8.35885492591048518E1
3.83270000000000000E10	-8.36371191441243234E1
3.83280000000000021E10	-8.36856459141981723E1
3.83289999999999997E10	-8.37341296499632115E1
3.83299999999999974E10	-8.37825704318178133E1
3.83310000000000040E10	-8.38309683399220873E1
3.83320000000000016E10	-8.38793234541993016E1
3.83330000000000037E10	-8.39276358543377654E1
3.83340000000000014E10	-8.39759056197907938E1
3.83349999999999991E10	-8.40241328297769385E1
3.83359999999999967E10	-8.40723175632832387E1
3.83370000000000033E10	-8.41204598990643149E1
3.83380000000000010E10	-8.41685599156431685E1
3.83389999999999986E10	-8.42166176913140596E1
3.83399999999999963E10	-8.42646333041409790E1
3.83409999999999940E10	-8.43126068319602417E1
3.83420000000000005E10	-8.43605383523815355E1
3.83430000000000026E10	-8.44084279427869255E1
3.83440000000000003E10	-8.44562756803343540E1
3.83449999999999980E10	-8.45040816419565211E1
3.83459999999999956E10	-8.45518459043626258E1
3.83469999999999933E10	-8.45995685440400003E1
3.83479999999999999E10	-8.46472496372528660E1
3.83490000000000020E10	-8.46948892600454784E1
3.83499999999999996E10	-8.47424874882424106E1
3.83509999999999973E10	-8.47900443974481277E1
3.83519999999999950E10	-8.48375600630492066E1
3.83530000000000015E10	-8.48850345602154022E1
3.83539999999999992E10	-8.49324679638997182E1
3.83550000000000058E10	-8.49798603488388515E1
3.83560000000000034E10	-8.50272117895559454E1
3.83570000000000011E10	-8.50745223603595413E1
3.83580000000000032E10	-8.51217921353447515E1
3.83590000000000009E10	-8.51690211883957105E1
3.83599999999999985E10	-8.52162095931837804E1
3.83610000000000051E10	-8.52633574231706781E1
3.83620000000000028E10	-8.53104647516085635E1
3.83630000000000004E10	-8.53575316515402349E1
3.83639999999999981E10	-8.54045581958003197E1
3.83649999999999958E10	-8.54515444570169080E1
3.83659999999999979E10	-8.54984905076116419E1
3.83669999999999956E10	-8.55453964197995731E1
3.83680000000000021E10	-8.55922622655924670E1
3.83689999999999998E10	-8.56390881167972573E1
3.83699999999999974E10	-8.56858740450176093E1
3.83709999999999951E10	-8.57326201216554828E1
3.83720000000000017E10	-8.57793264179105641E1
3.83730000000000038E10	-8.58259930047821840E1
3.83740000000000014E10	-8.58726199530699752E1
3.83749999999999991E10	-8.59192073333736950E1
3.83759999999999968E10	-8.59657552160946636E1
3.83769999999999945E10	-8.60122636714372923E1
3.83780000000000010E10	-8.60587327694087456E1
3.83790000000000031E10	-8.61051625798194920E1
3.83800000000000008E10	-8.61515531722856487E1
3.83809999999999985E10	-8.61979046162282891E1
3.83819999999999961E10	-8.62442169808739401E1
3.83830000000000027E10	-8.62904903352574593E1
3.83840000000000003E10	-8.63367247482200639E1
3.83850000000000069E10	-8.63829202884119596E1
3.83860000000000046E10	-8.64290770242927309E1
3.83870000000000022E10	-8.64751950241311995E1
3.83879999999999999E10	-8.65212743560070585E1
3.83889999999999976E10	-8.65673150878117781E1
3.83899999999999997E10	-8.66133172872483392E1
3.83909999999999973E10	-8.66592810218322285E1
3.83919999999999950E10	-8.67052063588934097E1
3.83930000000000016E10	-8.67510933655754357E1
3.83939999999999992E10	-8.67969421088363902E1
3.83949999999999969E10	-8.68427526554511786E1
3.83959999999999990E10	-8.68885250720096280E1
3.83969999999999967E10	-8.69342594249195955E1
3.83980000000000032E10	-8.69799557804066659E1
3.83990000000000009E10	-8.70256142045139747E1
3.83999999999999986E10	-8.70712347631044459E1
3.84009999999999962E10	-8.71168175218612539E1
3.84020000000000028E10	-8.71623625462867579E1
3.84030000000000049E10	-8.72078699017058590E1
3.84040000000000026E10	-8.72533396532642591E1
3.84050000000000002E10	-8.72987718659305756E1
3.84059999999999979E10	-8.73441666044969800E1
3.84069999999999956E10	-8.73895239335789320E1
3.84080000000000021E10	-8.74348439176163339E1
3.84090000000000042E10	-8.74801266208748629E1
3.84100000000000019E10	-8.75253721074457935E1
3.84109999999999996E10	-8.75705804412463706E1
3.84119999999999973E10	-8.76157516860217456E1
3.84129999999999949E10	-8.76608859053446565E1
3.84140000000000015E10	-8.77059831626156239E1
3.84149999999999991E10	-8.77510435210654194E1
3.84159999999999968E10	-8.77960670437532187E1
3.84169999999999945E10	-8.78410537935694080E1
3.84180000000000010E10	-8.78860038332353710E1
3.84189999999999987E10	-8.79309172253035420E1
3.84200000000000008E10	-8.79757940321591470E1
3.84209999999999985E10	-8.80206343160197058E1
3.84219999999999962E10	-8.80654381389369689E1
3.84230000000000027E10	-8.81102055627957803E1
3.84240000000000004E10	-8.81549366493166175E1
3.84249999999999980E10	-8.81996314600551123E1
3.84260000000000002E10	-8.82442900564021038E1
3.84269999999999978E10	-8.82889124995861430E1
3.84280000000000044E10	-8.83334988506716456E1
3.84290000000000020E10	-8.83780491705616633E1
3.84299999999999997E10	-8.84225635199975102E1
3.84309999999999974E10	-8.84670419595589941E1
3.84320000000000039E10	-8.85114845496655178E1
3.84330000000000060E10	-8.85558913505772693E1
3.84340000000000037E10	-8.86002624223943869E1
3.84350000000000014E10	-8.86445978250581135E1
3.84359999999999991E10	-8.86888976183524136E1
3.84369999999999967E10	-8.87331618619032980E1
3.84380000000000033E10	-8.87773906151792502E1
3.84390000000000009E10	-8.88215839374933935E1
3.84399999999999986E10	-8.88657418880020344E1
3.84409999999999963E10	-8.89098645257065456E1
3.84419999999999940E10	-8.89539519094539877E1
3.84429999999999961E10	-8.89980040979366116E1
3.84440000000000026E10	-8.90420211496932978E1
3.84450000000000003E10	-8.90860031231104088E1
3.84459999999999980E10	-8.91299500764210251E1
3.84469999999999956E10	-8.91738620677063842E1
3.84480000000000022E10	-8.92177391548971244E1
3.84489999999999998E10	-8.92615813957723248E1
3.84500000000000020E10	-8.93053888479607849E1
3.84509999999999996E10	-8.93491615689420371E1
3.84519999999999973E10	-8.93928996160458134E1
3.84530000000000038E10	-8.94366030464533956E1
3.84540000000000015E10	-8.94802719171984506E1
3.84549999999999992E10	-8.95239062851659639E1
3.84560000000000013E10	-8.95675062070946737E1
3.84569999999999990E10	-8.96110717395766265E1
3.84580000000000055E10	-8.96546029390574439E1
3.84590000000000032E10	-8.96980998618377612E1
3.84600000000000009E10	-8.97415625640727477E1
3.84609999999999985E10	-8.97849911017731372E1
3.84620000000000051E10	-8.98283855308064716E1
3.84630000000000027E10	-8.98717459068956437E1
3.84640000000000004E10	-8.99150722856212603E1
3.84649999999999981E10	-8.99583647224218375E1
3.84659999999999958E10	-9.00016232725933207E1
3.84669999999999979E10	-9.00448479912900446E1
3.84680000000000044E10	-9.00880389335262599E1
3.84690000000000021E10	-9.01311961541754414E1
3.84699999999999998E10	-9.01743197079705538E1
3.84709999999999974E10	-9.02174096495062017E1
3.84719999999999951E10	-9.02604660332369590E1
3.84729999999999972E10	-9.03034889134795726E1
3.84740000000000038E10	-9.03464783444128727E1
3.84750000000000014E10	-9.03894343800777555E1
3.84759999999999991E10	-9.04323570743781957E1
3.84769999999999968E10	-9.04752464810823653E1
3.84780000000000033E10	-9.05181026538215150E1
3.84790000000000010E10	-9.05609256460913059E1
3.84800000000000031E10	-9.06037155112530357E1
3.84810000000000008E10	-9.06464723025329988E1
3.84819999999999984E10	-9.06891960730229130E1
3.84830000000000050E10	-9.07318868756816599E1
3.84840000000000027E10	-9.07745447633341485E1
3.84850000000000003E10	-9.08171697886726115E1
3.84860000000000024E10	-9.08597620042578669E1
3.84870000000000001E10	-9.09023214625175413E1
3.84879999999999978E10	-9.09448482157487703E1
3.84889999999999954E10	-9.09873423161178252E1
3.84899999999999931E10	-9.10298038156599887E1
3.84909999999999997E10	-9.10722327662804254E1
3.84919999999999973E10	-9.11146292197554608E1
3.84930000000000039E10	-9.11569932277320305E1
3.84940000000000015E10	-9.11993248417276270E1
3.84949999999999992E10	-9.12416241131327688E1
3.84959999999999969E10	-9.12838910932091174E1
3.84969999999999990E10	-9.13261258330913606E1
3.84980000000000055E10	-9.13683283837877802E1
3.84990000000000032E10	-9.14104987961791160E1
3.85000000000000009E10	-9.14526371210208033E1
3.85009999999999986E10	-9.14947434089428135E1
3.85019999999999962E10	-9.15368177104492275E1
3.85029999999999983E10	-9.15788600759195859E1
3.85040000000000049E10	-9.16208705556094749E1
3.85050000000000026E10	-9.16628491996505446E1
3.85060000000000002E10	-9.17047960580501531E1
3.85069999999999979E10	-9.17467111806936408E1
3.85080000000000044E10	-9.17885946173432110E1
3.85090000000000021E10	-9.18304464176384272E1
3.85100000000000042E10	-9.18722666310980607E1
3.85110000000000019E10	-9.19140553071182964E1
3.85119999999999996E10	-9.19558124949749889E1
3.85129999999999972E10	-9.19975382438237688E1
3.85139999999999949E10	-9.20392326026989593E1
3.85150000000000015E10	-9.20808956205163831E1
3.85159999999999991E10	-9.21225273460714433E1
3.85169999999999968E10	-9.21641278280410248E1
3.85179999999999989E10	-9.22056971149838844E1
3.85189999999999966E10	-9.22472352553396391E1
3.85199999999999942E10	-9.22887422974308258E1
3.85210000000000008E10	-9.23302182894627066E1
3.85219999999999985E10	-9.23716632795230730E1
3.85230000000000050E10	-9.24130773155830809E1
3.85240000000000027E10	-9.24544604454982455E1
3.85250000000000004E10	-9.24958127170081390E1
3.85259999999999980E10	-9.25371341777362844E1
3.85270000000000001E10	-9.25784248751921623E1
3.85280000000000067E10	-9.26196848567695952E1
3.85290000000000044E10	-9.26609141697487182E1
3.85300000000000020E10	-9.27021128612959977E1
3.85309999999999997E10	-9.27432809784636802E1
3.85319999999999974E10	-9.27844185681912137E1
3.85329999999999995E10	-9.28255256773057802E1
3.85340000000000060E10	-9.28666023525214435E1
3.85350000000000037E10	-9.29076486404401436E1
3.85360000000000014E10	-9.29486645875529582E1
3.85369999999999990E10	-9.29896502402394987E1
3.85379999999999967E10	-9.30306056447676433E1
3.85390000000000033E10	-9.30715308472957581E1
3.85400000000000009E10	-9.31124258938716842E1
3.85409999999999986E10	-9.31532908304330753E1
3.85419999999999963E10	-9.31941257028087833E1
3.85429999999999984E10	-9.32349305567179520E1
3.85439999999999960E10	-9.32757054377711725E1
3.85450000000000026E10	-9.33164503914712995E1
3.85460000000000003E10	-9.33571654632122616E1
3.85469999999999979E10	-9.33978506982804646E1
3.85480000000000000E10	-9.34385061418555019E1
3.85489999999999977E10	-9.34791318390098169E1
3.85499999999999954E10	-9.35197278347086858E1
3.85510000000000019E10	-9.35602941738119753E1
3.85519999999999996E10	-9.36008309010732731E1
3.85530000000000062E10	-9.36413380611401713E1
3.85540000000000038E10	-9.36818156985557948E1
3.85550000000000015E10	-9.37222638577576639E1
3.85559999999999992E10	-9.37626825830792221E1
3.85570000000000013E10	-9.38030719187497297E1
3.85580000000000078E10	-9.38434319088942637E1
3.85590000000000055E10	-9.38837625975342505E1
3.85600000000000032E10	-9.39240640285884254E1
3.85610000000000008E10	-9.39643362458725839E1
3.85619999999999985E10	-9.40045792930994040E1
3.85630000000000006E10	-9.40447932138799736E1
3.85639999999999983E10	-9.40849780517235423E1
3.85649999999999959E10	-9.41251338500369705E1
3.85659999999999936E10	-9.41652606521272162E1
3.85669999999999913E10	-9.42053585011991146E1
3.85679999999999978E10	-9.42454274403575454E1
3.85690000000000044E10	-9.42854675126073438E1
3.85700000000000021E10	-9.43254787608526613E1
3.85709999999999997E10	-9.43654612278990435E1
3.85719999999999974E10	-9.44054149564516898E1
3.85729999999999995E10	-9.44453399891175849E1
3.85739999999999972E10	-9.44852363684051788E1
3.85750000000000037E10	-9.45251041367237121E1
3.85760000000000014E10	-9.45649433363850278E1
3.85769999999999991E10	-9.46047540096036776E1
3.85780000000000012E10	-9.46445361984958211E1
3.85789999999999988E10	-9.46842899450809306E1
3.85799999999999965E10	-9.47240152912820932E1
3.85810000000000031E10	-9.47637122789256203E1
3.85820000000000007E10	-9.48033809497412960E1
3.85830000000000073E10	-9.48430213453636917E1
3.85840000000000050E10	-9.48826335073315796E1
3.85850000000000026E10	-9.49222174770881644E1
3.85860000000000003E10	-9.49617732959822725E1
3.85870000000000024E10	-9.50013010052674112E1
3.85880000000000001E10	-9.50408006461030830E1
3.85889999999999977E10	-9.50802722595551586E1
3.85899999999999954E10	-9.51197158865950065E1
3.85909999999999931E10	-9.51591315681005767E1
3.85919999999999996E10	-9.51985193448573064E1
3.85930000000000017E10	-9.52378792575573208E1
3.85939999999999994E10	-9.52772113467998594E1
3.85949999999999971E10	-9.53165156530924484E1
3.85959999999999948E10	-9.53557922168503680E1
3.85969999999999924E10	-9.53950410783968294E1
3.85979999999999990E10	-9.54342622779644500E1
3.85990000000000055E10	-9.54734558556936364E1
3.86000000000000032E10	-9.55126218516346803E1
3.86010000000000009E10	-9.55517603057472797E1
3.86019999999999985E10	-9.55908712579004671E1
3.86030000000000006E10	-9.56299547478731604E1
3.86039999999999983E10	-9.56690108153551577E1
3.86050000000000049E10	-9.57080394999464268E1
3.86060000000000025E10	-9.57470408411575136E1
3.86070000000000002E10	-9.57860148784105192E1
3.86080000000000023E10	-9.58249616510387447E1
3.86090000000000000E10	-9.58638811982868155E1
3.86099999999999977E10	-9.59027735593120312E1
3.86110000000000042E10	-9.59416387731829978E1
3.86120000000000019E10	-9.59804768788812268E1
3.86129999999999995E10	-9.60192879153013124E1
3.86139999999999972E10	-9.60580719212500966E1
3.86149999999999949E10	-9.60968289354480198E1
3.86160000000000014E10	-9.61355589965296176E1
3.86169999999999991E10	-9.61742621430423483E1
3.86180000000000012E10	-9.62129384134479082E1
3.86189999999999989E10	-9.62515878461228169E1
3.86199999999999966E10	-9.62902104793579738E1
3.86209999999999942E10	-9.63288063513586934E1
3.86220000000000008E10	-9.63673755002461796E1
3.86230000000000029E10	-9.64059179640562824E1
3.86240000000000006E10	-9.64444337807409013E1
3.86249999999999982E10	-9.64829229881679851E1
3.86259999999999959E10	-9.65213856241208923E1
3.86269999999999936E10	-9.65598217263002212E1
3.86280000000000001E10	-9.65982313323229214E1
3.86290000000000067E10	-9.66366144797225068E1
3.86300000000000043E10	-9.66749712059504240E1
3.86310000000000020E10	-9.67133015483746483E1
3.86319999999999997E10	-9.67516055442813006E1
3.86330000000000018E10	-9.67898832308747714E1
3.86339999999999995E10	-9.68281346452769753E1
3.86350000000000060E10	-9.68663598245282031E1
3.86360000000000037E10	-9.69045588055879925E1
3.86370000000000013E10	-9.69427316253346305E1
3.86379999999999990E10	-9.69808783205649760E1
3.86389999999999967E10	-9.70189989279960230E1
3.86399999999999988E10	-9.70570934842642608E1
3.86409999999999965E10	-9.70951620259253723E1
3.86419999999999941E10	-9.71332045894563123E1
3.86430000000000007E10	-9.71712212112533180E1
3.86439999999999984E10	-9.72092119276338096E1
3.86449999999999960E10	-9.72471767748361238E1
3.86460000000000026E10	-9.72851157890192475E1
3.86470000000000002E10	-9.73230290062637948E1
3.86480000000000024E10	-9.73609164625718115E1
3.86490000000000000E10	-9.73987781938673614E1
3.86499999999999977E10	-9.74366142359958864E1
3.86509999999999954E10	-9.74744246247258772E1
3.86520000000000019E10	-9.75122093957480729E1
3.86530000000000040E10	-9.75499685846754083E1
3.86540000000000017E10	-9.75877022270445593E1
3.86549999999999994E10	-9.76254103583146460E1
3.86559999999999970E10	-9.76630930138685294E1
3.86569999999999947E10	-9.77007502290131669E1
3.86580000000000013E10	-9.77383820389784574E1
3.86590000000000078E10	-9.77759884789188050E1
3.86600000000000055E10	-9.78135695839133135E1
3.86610000000000031E10	-9.78511253889650412E1
3.86620000000000008E10	-9.78886559290018177E1
3.86629999999999985E10	-9.79261612388768476E1
3.86640000000000006E10	-9.79636413533685513E1
3.86649999999999983E10	-9.80010963071800489E1
3.86659999999999959E10	-9.80385261349410619E1
3.86669999999999936E10	-9.80759308712064914E1
3.86680000000000001E10	-9.81133105504573955E1
3.86689999999999978E10	-9.81506652071017882E1
3.86699999999999999E10	-9.81879948754731124E1
3.86709999999999976E10	-9.82252995898323533E1
3.86719999999999953E10	-9.82625793843673989E1
3.86730000000000018E10	-9.82998342931928804E1
3.86739999999999995E10	-9.83370643503507225E1
3.86749999999999972E10	-9.83742695898111030E1
3.86760000000000037E10	-9.84114500454717955E1
3.86770000000000014E10	-9.84486057511577606E1
3.86780000000000035E10	-9.84857367406234196E1
3.86790000000000012E10	-9.85228430475506833E1
3.86799999999999988E10	-9.85599247055503547E1
3.86809999999999965E10	-9.85969817481626265E1
3.86820000000000030E10	-9.86340142088556426E1
3.86830000000000052E10	-9.86710221210278782E1
3.86840000000000028E10	-9.87080055180068072E1
3.86850000000000005E10	-9.87449644330492227E1
3.86859999999999982E10	-9.87818988993426217E1
3.86869999999999958E10	-9.88188089500037492E1
3.86880000000000024E10	-9.88556946180800011E1
3.86890000000000001E10	-9.88925559365495843E1
3.86899999999999977E10	-9.89293929383205217E1
3.86909999999999954E10	-9.89662056562324999E1
3.86919999999999931E10	-9.90029941230561938E1
3.86929999999999996E10	-9.90397583714931784E1
3.86940000000000017E10	-9.90764984341764432E1
3.86949999999999994E10	-9.91132143436712632E1
3.86959999999999971E10	-9.91499061324744879E1
3.86969999999999947E10	-9.91865738330146307E1
3.86980000000000013E10	-9.92232174776532005E1
3.86989999999999990E10	-9.92598370986834055E1
3.87000000000000011E10	-9.92964327283315384E1
3.87009999999999987E10	-9.93330043987569944E1
3.87019999999999964E10	-9.93695521420514716E1
3.87030000000000030E10	-9.94060759902404634E1
3.87040000000000006E10	-9.94425759752829741E1
3.87049999999999983E10	-9.94790521290710572E1
3.87060000000000048E10	-9.95155044834306501E1
3.87070000000000025E10	-9.95519330701222671E1
3.87080000000000046E10	-9.95883379208402530E1
3.87090000000000023E10	-9.96247190672129967E1
3.87100000000000000E10	-9.96610765408039789E1
3.87109999999999976E10	-9.96974103731109551E1
3.87120000000000042E10	-9.97337205955667727E1
3.87130000000000019E10	-9.97700072395397797E1
3.87139999999999995E10	-9.98062703363327763E1
3.87149999999999972E10	-9.98425099171847208E1
3.87159999999999949E10	-9.98787260132702137E1
3.87169999999999970E10	-9.99149186556993030E1
3.87180000000000035E10	-9.99510878755179100E1
3.87190000000000012E10	-9.99872337037089665E1
3.87199999999999989E10	-1.00023356171191291E2
3.87209999999999965E10	-1.00059455308819811E2
3.87219999999999942E10	-1.00095531147387229E2
3.87230000000000008E10	-1.00131583717622208E2
3.87240000000000029E10	-1.00167613050190885E2
3.87250000000000005E10	-1.00203619175697067E2
3.87259999999999982E10	-1.00239602124681060E2
3.87269999999999959E10	-1.00275561927621548E2
3.87280000000000024E10	-1.00311498614935135E2
3.87290000000000001E10	-1.00347412216975762E2
3.87300000000000022E10	-1.00383302764035531E2
3.87309999999999999E10	-1.00419170286345616E2
3.87319999999999975E10	-1.00455014814075105E2
3.87330000000000041E10	-1.00490836377331605E2
3.87340000000000018E10	-1.00526635006162124E2
3.87349999999999994E10	-1.00562410730552365E2
3.87360000000000060E10	-1.00598163580426792E2
3.87370000000000037E10	-1.00633893585650158E2
3.87380000000000013E10	-1.00669600776025625E2
3.87389999999999990E10	-1.00705285181297000E2
3.87399999999999967E10	-1.00740946831147649E2
3.87409999999999988E10	-1.00776585755200365E2
3.87419999999999964E10	-1.00812201983019123E2
3.87430000000000030E10	-1.00847795544107277E2
3.87440000000000007E10	-1.00883366467909275E2
3.87449999999999983E10	-1.00918914783810343E2
3.87459999999999960E10	-1.00954440521136024E2
3.87469999999999981E10	-1.00989943709153129E2
3.87480000000000047E10	-1.01025424377070028E2
3.87490000000000023E10	-1.01060882554035913E2
3.87500000000000000E10	-1.01096318269141161E2
3.87509999999999977E10	-1.01131731551418791E2
3.87519999999999953E10	-1.01167122429843070E2
3.87530000000000019E10	-1.01202490933329781E2
3.87540000000000040E10	-1.01237837090737992E2
3.87550000000000017E10	-1.01273160930867867E2
3.87559999999999993E10	-1.01308462482462613E2
3.87569999999999970E10	-1.01343741774208373E2
3.87580000000000036E10	-1.01378998834733314E2
3.87590000000000012E10	-1.01414233692608868E2
3.87600000000000033E10	-1.01449446376349894E2
3.87610000000000010E10	-1.01484636914413828E2
3.87619999999999987E10	-1.01519805335201818E2
3.87629999999999963E10	-1.01554951667058591E2
3.87639999999999940E10	-1.01590075938272761E2
3.87650000000000006E10	-1.01625178177076125E2
3.87659999999999982E10	-1.01660258411645255E2
3.87669999999999959E10	-1.01695316670100588E2
3.87680000000000025E10	-1.01730352980506522E2
3.87690000000000001E10	-1.01765367370872628E2
3.87699999999999978E10	-1.01800359869152346E2
3.87709999999999999E10	-1.01835330503244248E2
3.87719999999999976E10	-1.01870279300992039E2
3.87730000000000041E10	-1.01905206290184092E2
3.87740000000000018E10	-1.01940111498553887E2
3.87749999999999995E10	-1.01974994953780707E2
3.87759999999999971E10	-1.02009856683489319E2
3.87769999999999992E10	-1.02044696715249517E2
3.87780000000000058E10	-1.02079515076577598E2
3.87790000000000035E10	-1.02114311794935708E2
3.87800000000000011E10	-1.02149086897731500E2
3.87809999999999988E10	-1.02183840412319626E2
3.87819999999999965E10	-1.02218572366000560E2
3.87830000000000030E10	-1.02253282786021416E2
3.87840000000000051E10	-1.02287971699576397E2
3.87850000000000028E10	-1.02322639133806037E2
3.87860000000000005E10	-1.02357285115797714E2
3.87869999999999981E10	-1.02391909672586490E2
3.87879999999999958E10	-1.02426512831154293E2
3.87890000000000024E10	-1.02461094618430160E2
3.87900000000000000E10	-1.02495655061291369E2
3.87909999999999977E10	-1.02530194186562307E2
3.87919999999999954E10	-1.02564712021015114E2
3.87929999999999975E10	-1.02599208591370372E2
3.87939999999999952E10	-1.02633683924296060E2
3.87950000000000017E10	-1.02668138046409019E2
3.87959999999999994E10	-1.02702570984274155E2
3.87969999999999970E10	-1.02736982764404661E2
3.87980000000000036E10	-1.02771373413262879E2
3.87990000000000013E10	-1.02805742957259216E2
3.87999999999999989E10	-1.02840091422753543E2
3.88010000000000010E10	-1.02874418836054926E2
3.88019999999999987E10	-1.02908725223420761E2
3.88030000000000053E10	-1.02943010611058350E2
3.88040000000000029E10	-1.02977275025124770E2
3.88050000000000006E10	-1.03011518491725829E2
3.88059999999999983E10	-1.03045741036917460E2
3.88070000000000004E10	-1.03079942686705528E2
3.88080000000000069E10	-1.03114123467045982E2
3.88090000000000046E10	-1.03148283403844299E2
3.88100000000000023E10	-1.03182422522956752E2
3.88109999999999999E10	-1.03216540850189942E2
3.88119999999999976E10	-1.03250638411300466E2
3.88130000000000042E10	-1.03284715231996294E2
3.88140000000000018E10	-1.03318771337935367E2
3.88149999999999995E10	-1.03352806754727111E2
3.88159999999999972E10	-1.03386821507931859E2
3.88169999999999948E10	-1.03420815623061002E2
3.88179999999999970E10	-1.03454789125576774E2
3.88190000000000035E10	-1.03488742040893511E2
3.88200000000000012E10	-1.03522674394377012E2
3.88209999999999988E10	-1.03556586211344070E2
3.88219999999999965E10	-1.03590477517063939E2
3.88229999999999986E10	-1.03624348336757666E2
3.88239999999999963E10	-1.03658198695597781E2
3.88250000000000028E10	-1.03692028618709875E2
3.88260000000000005E10	-1.03725838131170933E2
3.88269999999999982E10	-1.03759627258010823E2
3.88280000000000047E10	-1.03793396024212137E2
3.88290000000000024E10	-1.03827144454709619E2
3.88300000000000001E10	-1.03860872574390717E2
3.88310000000000022E10	-1.03894580408096537E2
3.88319999999999999E10	-1.03928267980620648E2
3.88330000000000064E10	-1.03961935316709564E2
3.88340000000000041E10	-1.03995582441063550E2
3.88350000000000017E10	-1.04029209378336263E2
3.88359999999999994E10	-1.04062816153134130E2
3.88370000000000015E10	-1.04096402790018194E2
3.88379999999999992E10	-1.04129969313502468E2
3.88389999999999969E10	-1.04163515748055158E2
3.88399999999999945E10	-1.04197042118098726E2
3.88409999999999922E10	-1.04230548448009075E2
