freq	dBm(outm1f)
4.05927272727272648E10	-8.47384335515509868E1
4.05945454545454520E10	-8.30846890046739084E1
4.05963636363636304E10	-8.40844319297425713E1
4.05981818181818088E10	-8.25745648249920450E1
4.06000000000000050E10	-8.44861454659837463E1
4.06018181818181922E10	-8.32907584747126961E1
4.06036363636363706E10	-8.30892518108876210E1
4.06054545454545490E10	-8.31529547446809403E1
4.06072727272727274E10	-8.28003925889180792E1
4.06090909090909058E10	-8.45864358810050199E1
4.06109090909090931E10	-8.30061344798935075E1
4.06127272727272715E10	-8.34979501022053050E1
4.06145454545454498E10	-8.38760270653818729E1
4.06163636363636282E10	-8.50651928430809434E1
4.06181818181818066E10	-8.30743478509278788E1
4.06199999999999939E10	-8.33985899503242933E1
4.06218181818181900E10	-8.32491124796495541E1
4.06236363636363684E10	-8.33337509927602227E1
4.06254545454545468E10	-8.44904613221859080E1
4.06272727272727430E10	-8.26091087457345097E1
4.06290909090909125E10	-8.36489945563754667E1
4.06309090909090909E10	-8.28268346353514318E1
4.06327272727272693E10	-8.41959001368946325E1
4.06345454545454565E10	-8.31203308378307604E1
4.06363636363636349E10	-8.29706428945377894E1
4.06381818181818133E10	-8.39270716787120818E1
4.06400000000000006E10	-8.39145584396135469E1
4.06418181818181878E10	-8.57605575810273457E1
4.06436363636363662E10	-8.34928286452070623E1
4.06454545454545446E10	-8.39942945949139919E1
4.06472727272727319E10	-8.31861578831717985E1
4.06490909090909103E10	-8.28613478512322743E1
4.06509090909090887E10	-8.33136388133531547E1
4.06527272727272582E10	-8.38908015282699537E1
4.06545454545454543E10	-8.50726411081705969E1
4.06563636363636327E10	-8.32012318423767638E1
4.06581818181818111E10	-8.40342524663401136E1
4.06600000000000072E10	-8.30170671349645239E1
4.06618181818181945E10	-8.47724962973171614E1
4.06636363636363729E10	-8.49342529328923845E1
4.06654545454545424E10	-8.46464165238362298E1
4.06672727272727297E10	-8.37933817881033782E1
4.06690909090909081E10	-8.30723943085958005E1
4.06709090909090953E10	-8.35802483189784340E1
4.06727272727272648E10	-8.40444590583794060E1
4.06745454545454521E10	-8.40240436231686871E1
4.06763636363636305E10	-8.34793936227376676E1
4.06781818181818089E10	-8.36499518420509602E1
4.06799999999999962E10	-8.45954885820755109E1
4.06818181818181834E10	-8.30122569713495118E1
4.06836363636363707E10	-8.30959451614097944E1
4.06854545454545491E10	-8.31834334345917448E1
4.06872727272727364E10	-8.40435184111603384E1
4.06890909090909059E10	-8.26674975880454710E1
4.06909090909090843E10	-8.35444597475856199E1
4.06927272727272715E10	-8.38117691872360737E1
4.06945454545454588E10	-8.41419182372145791E1
4.06963636363636283E10	-8.43943511047802986E1
4.06981818181818067E10	-8.43188152920250467E1
4.07000000000000028E10	-8.33091074136004117E1
4.07018181818181901E10	-8.42418423043565667E1
4.07036363636363685E10	-8.35021302791709452E1
4.07054545454545469E10	-8.39357196938369299E1
4.07072727272727342E10	-8.39399968104521399E1
4.07090909090909125E10	-8.36953935325911935E1
4.07109090909090909E10	-8.43258258747594169E1
4.07127272727272604E10	-8.30860050252639937E1
4.07145454545454477E10	-8.37419307015541392E1
4.07163636363636350E10	-8.43586899269388013E1
4.07181818181818134E10	-8.35009405340040090E1
4.07200000000000006E10	-8.44283623017363283E1
4.07218181818181968E10	-8.29605935226922497E1
4.07236363636363752E10	-8.38539491170631024E1
4.07254545454545447E10	-8.36263909056209975E1
4.07272727272727320E10	-8.33618958045590475E1
4.07290909090909103E10	-8.44839939116786276E1
4.07309090909090976E10	-8.41061174197265160E1
4.07327272727272671E10	-8.44085760325326895E1
4.07345454545454544E10	-8.41521131421247581E1
4.07363636363636328E10	-8.28417887250856033E1
4.07381818181818112E10	-8.43100760385847892E1
4.07399999999999984E10	-8.31084315168082632E1
4.07418181818181857E10	-8.48418004408548931E1
4.07436363636363730E10	-8.45190936773818535E1
4.07454545454545425E10	-8.43066341340641046E1
4.07472727272727386E10	-8.37625405144063606E1
4.07490909090909081E10	-8.35392505320455570E1
4.07509090909090865E10	-8.38232113418792757E1
4.07527272727272649E10	-8.42363625339930167E1
4.07545454545454611E10	-8.39960527919059885E1
4.07563636363636306E10	-8.42157561599780102E1
4.07581818181818090E10	-8.33544177331607017E1
4.07600000000000051E10	-8.44409652822146839E1
4.07618181818181835E10	-8.54408305856277295E1
4.07636363636363619E10	-8.33462230354381717E1
4.07654545454545492E10	-8.44058380718044710E1
4.07672727272727364E10	-8.40332408315504331E1
4.07690909090909059E10	-8.38949078463892306E1
4.07709090909090843E10	-8.50485793274357960E1
4.07727272727272627E10	-8.36705758768808927E1
4.07745454545454500E10	-8.39229607353577833E1
4.07763636363636284E10	-8.43020678558661096E1
4.07781818181818068E10	-8.34171607482315203E1
4.07800000000000029E10	-8.37985983132994505E1
4.07818181818181902E10	-8.38795083784915363E1
4.07836363636363686E10	-8.45717229232884371E1
4.07854545454545470E10	-8.40965819412469884E1
4.07872727272727342E10	-8.40898442185338268E1
4.07890909090909126E10	-8.39265750229462348E1
4.07909090909090910E10	-8.48024240035462995E1
4.07927272727272694E10	-8.47445147494738116E1
4.07945454545454567E10	-8.51951226623558178E1
4.07963636363636262E10	-8.34713390301297764E1
4.07981818181818134E10	-8.57414144412147827E1
4.08000000000000007E10	-8.39556154677540611E1
4.08018181818181880E10	-8.32095804242862691E1
4.08036363636363753E10	-8.39840776269611311E1
4.08054545454545448E10	-8.42781102785563796E1
4.08072727272727320E10	-8.46530909508776475E1
4.08090909090909104E10	-8.43157602426545516E1
4.08109090909090888E10	-8.51461482289604810E1
4.08127272727272672E10	-8.47375575225923505E1
4.08145454545454545E10	-8.37156866537682731E1
4.08163636363636328E10	-8.37413180662075085E1
4.08181818181818112E10	-8.45983793628684566E1
4.08199999999999985E10	-8.45782219270298619E1
4.08218181818181858E10	-8.41926804077311530E1
4.08236363636363642E10	-8.43935754834087781E1
4.08254545454545514E10	-8.42848937564080636E1
4.08272727272727387E10	-8.53549536069946413E1
4.08290909090909082E10	-8.41590110315215689E1
4.08309090909090866E10	-8.37302732897275348E1
4.08327272727272650E10	-8.38433017764938882E1
4.08345454545454523E10	-8.40339970649755230E1
4.08363636363636306E10	-8.57476730178430380E1
4.08381818181818090E10	-8.35670296394138568E1
4.08399999999999963E10	-8.57266010473555973E1
4.08418181818181925E10	-8.36510080725301108E1
4.08436363636363708E10	-8.45880167112436254E1
4.08454545454545404E10	-8.38088464493730001E1
4.08472727272727365E10	-8.44002365661578224E1
4.08490909090909149E10	-8.38689925945172732E1
4.08509090909090933E10	-8.47246686379722114E1
4.08527272727272628E10	-8.47712247696315302E1
4.08545454545454589E10	-8.41702089611793269E1
4.08563636363636284E10	-8.36115805752325336E1
4.08581818181818157E10	-8.33466035607780142E1
4.08600000000000030E10	-8.45642024180949825E1
4.08618181818181903E10	-8.55014036780529096E1
4.08636363636363686E10	-8.49605132734308377E1
4.08654545454545381E10	-8.39447032564547335E1
4.08672727272727343E10	-8.51733817490895895E1
4.08690909090909038E10	-8.41008986798723690E1
4.08709090909090911E10	-8.29805722256891087E1
4.08727272727272606E10	-8.47051770160107154E1
4.08745454545454567E10	-8.36113434074626127E1
4.08763636363636262E10	-8.51486158435969109E1
4.08781818181818046E10	-8.54423503537685214E1
4.08800000000000008E10	-8.43691022618661357E1
4.08818181818181881E10	-8.52063620754796958E1
4.08836363636363664E10	-8.44398507258163455E1
4.08854545454545537E10	-8.35313554361425936E1
4.08872727272727321E10	-8.52700766076394778E1
4.08890909090909105E10	-8.34675791766457564E1
4.08909090909090889E10	-8.41487999248608354E1
4.08927272727272673E10	-8.39611420051732971E1
4.08945454545454545E10	-8.37887280594101291E1
4.08963636363636329E10	-8.42929507624384478E1
4.08981818181818113E10	-8.33515482151667264E1
4.08999999999999986E10	-8.49358922652177561E1
4.09018181818181947E10	-8.30250631458240562E1
4.09036363636363731E10	-8.48376094838605432E1
4.09054545454545426E10	-8.31715894096201858E1
4.09072727272727299E10	-8.43621148737312154E1
4.09090909090909172E10	-8.41401082576269310E1
4.09109090909090956E10	-8.57527883533045099E1
4.09127272727272651E10	-8.44167035324639770E1
4.09145454545454523E10	-8.40151863712640612E1
4.09163636363636307E10	-8.40021551193923521E1
4.09181818181818180E10	-8.38761494237090410E1
4.09200000000000053E10	-8.46004528867653782E1
4.09218181818181925E10	-8.51951919017157522E1
4.09236363636363709E10	-8.48043144636484492E1
4.09254545454545404E10	-8.42794837437645405E1
4.09272727272727366E10	-8.36547899395893069E1
4.09290909090909061E10	-8.35964420753727566E1
4.09309090909090934E10	-8.43585436483323114E1
4.09327272727272629E10	-8.44618820478087606E1
4.09345454545454590E10	-8.50780283119558156E1
4.09363636363636285E10	-8.37942055113712136E1
4.09381818181818069E10	-8.43054621527314474E1
4.09399999999999942E10	-8.54924969716374683E1
4.09418181818181903E10	-8.43343277687252169E1
4.09436363636363687E10	-8.37282592888334420E1
4.09454545454545471E10	-8.50729330076765677E1
4.09472727272727344E10	-8.39761875812412661E1
4.09490909090909128E10	-8.49295017304129729E1
4.09509090909090911E10	-8.40029895284883033E1
4.09527272727272695E10	-8.57344542750145422E1
4.09545454545454568E10	-8.47534803915594281E1
4.09563636363636352E10	-8.41415817224199003E1
4.09581818181818136E10	-8.44391564501881398E1
4.09600000000000009E10	-8.42363826833356910E1
4.09618181818181881E10	-8.34370978541089237E1
4.09636363636363665E10	-8.43376275175471868E1
4.09654545454545449E10	-8.44927161533078852E1
4.09672727272727411E10	-8.43540398417048287E1
4.09690909090909106E10	-8.40963347835933739E1
4.09709090909090889E10	-8.39880067890501891E1
4.09727272727272585E10	-8.42864492309892732E1
4.09745454545454635E10	-8.51209816471486214E1
4.09763636363636330E10	-8.41353454247599153E1
4.09781818181818114E10	-8.39020401695210083E1
4.09800000000000075E10	-8.34706820358534074E1
4.09818181818181859E10	-8.44721062589951011E1
4.09836363636363643E10	-8.46143927147688402E1
4.09854545454545427E10	-8.31709576931135786E1
4.09872727272727388E10	-8.49626741722148004E1
4.09890909090909084E10	-8.32335939178942041E1
4.09909090909090867E10	-8.59842755957909333E1
4.09927272727272651E10	-8.50007526748034081E1
4.09945454545454613E10	-8.43101354263139058E1
4.09963636363636219E10	-8.53350132412063545E1
4.09981818181818092E10	-8.39028287511614934E1
4.09999999999999964E10	-8.49191601367146376E1
4.10018181818181926E10	-8.50091171966719372E1
4.10036363636363710E10	-8.44245798979334516E1
4.10054545454545405E10	-8.45760989610124803E1
4.10072727272727366E10	-8.45667239346815691E1
4.10090909090909150E10	-8.50716648630449157E1
4.10109090909090934E10	-8.50470544399295392E1
4.10127272727272629E10	-8.51114670106120030E1
4.10145454545454591E10	-8.54743366831223383E1
4.10163636363636375E10	-8.44251273973286231E1
4.10181818181818159E10	-8.44668065334677465E1
4.10199999999999942E10	-8.45172263989924488E1
4.10218181818181904E10	-8.50278348781126958E1
4.10236363636363688E10	-8.54781363181251841E1
4.10254545454545383E10	-8.43312040806449836E1
4.10272727272727344E10	-8.44969981813953197E1
4.10290909090909128E10	-8.49640831948170039E1
4.10309090909090912E10	-8.54861003845061518E1
4.10327272727272607E10	-8.40900452429137601E1
4.10345454545454569E10	-8.58438488467411176E1
4.10363636363636353E10	-8.68932455865100728E1
4.10381818181818137E10	-8.32747032299326406E1
4.10400000000000009E10	-8.46203172742186283E1
4.10418181818181882E10	-8.44637478316933787E1
4.10436363636363666E10	-8.39173318350343500E1
4.10454545454545361E10	-8.49924263628593835E1
4.10472727272727411E10	-8.44077930982550129E1
4.10490909090909106E10	-8.52569720430256517E1
4.10509090909090890E10	-8.46310658797632875E1
4.10527272727272585E10	-8.44481987590089389E1
4.10545454545454636E10	-8.51788642481288072E1
4.10563636363636242E10	-8.50984253822087133E1
4.10581818181818115E10	-8.46366777103676249E1
4.10599999999999987E10	-8.56786549330378300E1
4.10618181818181860E10	-8.33551602065488773E1
4.10636363636363733E10	-8.45168611780037793E1
4.10654545454545428E10	-8.55980268257409804E1
4.10672727272727389E10	-8.42081349728982254E1
4.10690909090909084E10	-8.49926747843063879E1
4.10709090909090868E10	-8.44162670312953445E1
4.10727272727272652E10	-8.47411154779266163E1
4.10745454545454614E10	-8.45702639650405352E1
4.10763636363636309E10	-8.48272909361332950E1
4.10781818181818092E10	-8.60919565216193661E1
4.10799999999999965E10	-8.46540344109835807E1
4.10818181818181838E10	-8.48819410057313739E1
4.10836363636363622E10	-8.42280460984617818E1
4.10854545454545406E10	-8.38199038741540647E1
4.10872727272727367E10	-8.28242567217140824E1
4.10890909090909062E10	-8.48027472413762240E1
4.10909090909090846E10	-8.40645164635911968E1
4.10927272727272630E10	-8.44973079576789665E1
4.10945454545454592E10	-8.55807077242869241E1
4.10963636363636287E10	-8.46815982188967631E1
4.10981818181818070E10	-8.50209011862624742E1
4.11000000000000032E10	-8.58575561581149671E1
4.11018181818181905E10	-8.53973455409853877E1
4.11036363636363689E10	-8.57984710269183282E1
4.11054545454545384E10	-8.51435466263232499E1
4.11072727272727345E10	-8.54649039545908984E1
4.11090909090909129E10	-8.55428154482028802E1
4.11109090909090913E10	-8.62830932999777112E1
4.11127272727272608E10	-8.47224115556086588E1
4.11145454545454569E10	-8.69572161729736237E1
4.11163636363636265E10	-8.51106699774120479E1
4.11181818181818137E10	-8.54549924832359942E1
4.11200000000000010E10	-8.44931854497868251E1
4.11218181818181883E10	-8.39552440141537737E1
4.11236363636363755E10	-8.41630984467635024E1
4.11254545454545362E10	-8.52296672018480450E1
4.11272727272727412E10	-8.36157103752658060E1
4.11290909090909107E10	-8.52840687411396559E1
4.11309090909090891E10	-8.61603224164038117E1
4.11327272727272586E10	-8.45590832142989512E1
4.11345454545454636E10	-8.55575295359393095E1
4.11363636363636331E10	-8.53840074810220173E1
4.11381818181818115E10	-8.36502802867629747E1
4.11399999999999988E10	-8.53049146835832417E1
4.11418181818181861E10	-8.45734064133139540E1
4.11436363636363645E10	-8.67174828347237181E1
4.11454545454545428E10	-8.38862531452616977E1
4.11472727272727390E10	-8.56014147632336453E1
4.11490909090909085E10	-8.51974565413332563E1
4.11509090909090869E10	-8.54135149026164697E1
4.11527272727272653E10	-8.66924638496872824E1
4.11545454545454614E10	-8.38585057382282706E1
4.11563636363636309E10	-8.53097719272954258E1
4.11581818181818093E10	-8.43750798113828182E1
4.11600000000000055E10	-8.61091100048401437E1
4.11618181818181927E10	-8.30690254994802935E1
4.11636363636363711E10	-8.59437951012576562E1
4.11654545454545406E10	-8.41985347766204839E1
4.11672727272727368E10	-8.38516089352212113E1
4.11690909090909152E10	-8.51768309726780082E1
4.11709090909090936E10	-8.46252667773619294E1
4.11727272727272631E10	-8.44512746761945721E1
4.11745454545454592E10	-8.49309057567786319E1
4.11763636363636287E10	-8.59614048083231275E1
4.11781818181818160E10	-8.64785951436234868E1
4.11800000000000033E10	-8.44697169512622281E1
4.11818181818181905E10	-8.45328888552326063E1
4.11836363636363689E10	-8.79292556912770351E1
4.11854545454545384E10	-8.48820230001922837E1
4.11872727272727435E10	-8.71886120540716192E1
4.11890909090909041E10	-8.53987283220864768E1
4.11909090909090914E10	-8.56174681325014575E1
4.11927272727272609E10	-8.62814526839128604E1
4.11945454545454659E10	-8.52928318121734996E1
4.11963636363636265E10	-8.44482059224039006E1
4.11981818181818049E10	-8.43789757410604402E1
4.12000000000000011E10	-8.63937252295067104E1
4.12018181818181883E10	-8.56989139561258106E1
4.12036363636363667E10	-8.45104241493637964E1
4.12054545454545451E10	-8.43778676558059360E1
4.12072727272727413E10	-8.28181077200903282E1
4.12090909090909108E10	-8.39040835734489931E1
4.12109090909090892E10	-8.58774636055403562E1
4.12127272727272675E10	-8.58844403295143799E1
4.12145454545454548E10	-8.61229699100664980E1
4.12163636363636332E10	-8.38953358693815865E1
4.12181818181818116E10	-8.43527277067082792E1
4.12199999999999989E10	-8.52620520905182033E1
4.12218181818181950E10	-8.42850614443475266E1
4.12236363636363734E10	-8.36818290275277299E1
4.12254545454545429E10	-8.51250688714535109E1
4.12272727272727302E10	-8.59411868701477033E1
4.12290909090909174E10	-8.37426211066432380E1
4.12309090909090958E10	-8.67843300259306361E1
4.12327272727272565E10	-8.67023613060144172E1
4.12345454545454526E10	-8.35417614396487274E1
4.12363636363636310E10	-8.67891676479054297E1
4.12381818181818183E10	-8.48861615058150498E1
4.12399999999999967E10	-8.45867585498753094E1
4.12418181818181928E10	-8.49708723726439885E1
4.12436363636363712E10	-8.59719071897568909E1
4.12454545454545318E10	-8.53739954490919217E1
4.12472727272727457E10	-8.87690313844611900E1
4.12490909090909064E10	-8.60009930495887964E1
4.12509090909090936E10	-8.54322652403605964E1
4.12527272727272543E10	-8.52336019469477968E1
4.12545454545454682E10	-8.58928898851603684E1
4.12563636363636288E10	-8.49596559784238359E1
4.12581818181818072E10	-8.50303327773431405E1
4.12600000000000033E10	-8.48665861402299981E1
4.12618181818181817E10	-8.52038182400582933E1
4.12636363636363690E10	-8.36343867665196505E1
4.12654545454545474E10	-8.60711525267184463E1
4.12672727272727435E10	-8.58512724618103817E1
4.12690909090909042E10	-8.86242131767956032E1
4.12709090909090826E10	-8.67372487541162940E1
4.12727272727272698E10	-8.49908309519280536E1
4.12745454545454571E10	-8.62842882628212671E1
4.12763636363636266E10	-8.53339648379618687E1
4.12781818181818050E10	-8.42852961394208755E1
4.12800000000000011E10	-8.34809210152929282E1
4.12818181818181884E10	-8.46252764187129713E1
4.12836363636363668E10	-8.57635165040609238E1
4.12854545454545452E10	-8.49102315370928018E1
4.12872727272727325E10	-8.44942480075709845E1
4.12890909090909108E10	-8.44245357179810618E1
4.12909090909090892E10	-8.43381810758397954E1
4.12927272727272587E10	-8.49586967302476737E1
4.12945454545454549E10	-8.62662390341945162E1
4.12963636363636333E10	-8.39677633779534993E1
4.12981818181818117E10	-8.45292757018119900E1
4.12999999999999989E10	-8.46198824639475866E1
4.13018181818181951E10	-8.53599207270459281E1
4.13036363636363735E10	-8.71549792396185730E1
4.13054545454545341E10	-8.61408656752352364E1
4.13072727272727391E10	-8.53385945332233398E1
4.13090909090909086E10	-8.39661019048154955E1
4.13109090909090959E10	-8.58395507924573131E1
4.13127272727272565E10	-8.58185816132473533E1
4.13145454545454616E10	-8.46532366187162388E1
4.13163636363636311E10	-8.62373137783891686E1
4.13181818181818095E10	-8.54229445537640331E1
4.13199999999999967E10	-8.44680045480482811E1
4.13218181818181840E10	-8.72351728858892983E1
4.13236363636363713E10	-8.64552336529127530E1
4.13254545454545408E10	-8.46100982743966412E1
4.13272727272727369E10	-8.51851763317845467E1
4.13290909090909064E10	-8.46879003724411383E1
4.13309090909090848E10	-8.53702466472258337E1
4.13327272727272632E10	-8.77913772499501732E1
4.13345454545454594E10	-8.62670157002193605E1
4.13363636363636289E10	-8.51804777469111940E1
4.13381818181818073E10	-8.46595352766895282E1
4.13399999999999945E10	-8.43485291057207931E1
4.13418181818181907E10	-8.55547247026713009E1
4.13436363636363691E10	-8.59316043433429577E1
4.13454545454545386E10	-8.49385023755452551E1
4.13472727272727347E10	-8.37856312157389915E1
4.13490909090909131E10	-8.45438756884999876E1
4.13509090909090915E10	-8.48815165678942307E1
4.13527272727272610E10	-8.39178108467374173E1
4.13545454545454572E10	-8.47608863818089375E1
4.13563636363636355E10	-8.69665932830439559E1
4.13581818181818139E10	-8.69733593908648395E1
4.13600000000000012E10	-8.51322620844536537E1
4.13618181818181885E10	-8.47522886878908110E1
4.13636363636363669E10	-8.62486748217127364E1
4.13654545454545364E10	-8.58044228097720918E1
4.13672727272727414E10	-8.33925707461013666E1
4.13690909090909109E10	-8.64068362134270274E1
4.13709090909090893E10	-8.36645342005551740E1
4.13727272727272588E10	-8.54807419824532744E1
4.13745454545454638E10	-8.69522213609539207E1
4.13763636363636245E10	-8.58981855941856765E1
4.13781818181818117E10	-8.51398494720486454E1
4.13799999999999990E10	-8.67985562299374891E1
4.13818181818181863E10	-8.48887591732157887E1
4.13836363636363735E10	-8.72595599861540450E1
4.13854545454545431E10	-8.89596724100286806E1
4.13872727272727392E10	-8.63066479815549137E1
4.13890909090909087E10	-8.54036660842617223E1
4.13909090909090871E10	-8.45297221625772899E1
4.13927272727272655E10	-8.70411066923185395E1
4.13945454545454616E10	-8.45831602671916549E1
4.13963636363636311E10	-8.59544119428645281E1
4.13981818181818095E10	-8.70317353025020424E1
4.13999999999999968E10	-8.59170015212576921E1
4.14018181818181930E10	-8.53961011049443641E1
4.14036363636363713E10	-8.35931461921201269E1
4.14054545454545408E10	-8.57811111146114236E1
4.14072727272727370E10	-8.77912216345869822E1
4.14090909090909154E10	-8.87330970539046326E1
4.14109090909090938E10	-8.79561959781392666E1
4.14127272727272633E10	-8.69352868834423909E1
4.14145454545454594E10	-8.42633815227065597E1
4.14163636363636378E10	-8.35375497550307777E1
4.14181818181818162E10	-8.63562077235793524E1
4.14200000000000035E10	-8.47830121749780119E1
4.14218181818181908E10	-8.49903822380029084E1
4.14236363636363691E10	-8.64809864923390847E1
4.14254545454545386E10	-8.35751037917475514E1
4.14272727272727348E10	-8.54844623589654162E1
4.14290909090909132E10	-8.61712820201943508E1
4.14309090909090916E10	-8.76132631691415042E1
4.14327272727272611E10	-8.41660552344249346E1
4.14345454545454572E10	-8.62678741958370487E1
4.14363636363636267E10	-8.46076961522161852E1
4.14381818181818140E10	-8.49973710201288846E1
4.14400000000000013E10	-8.44815685831724927E1
4.14418181818181885E10	-8.38319995057304368E1
4.14436363636363758E10	-8.60838224992928502E1
4.14454545454545364E10	-8.73528510580470297E1
4.14472727272727415E10	-8.72255943727841832E1
4.14490909090909110E10	-8.56363603944964069E1
4.14509090909090894E10	-8.34669758595288869E1
4.14527272727272589E10	-8.37573094804958451E1
4.14545454545454639E10	-8.59218807327673595E1
4.14563636363636334E10	-8.44892921668063224E1
4.14581818181818118E10	-8.57447166231315094E1
4.14599999999999991E10	-8.46629430399432081E1
4.14618181818181863E10	-8.56362199512315847E1
4.14636363636363647E10	-8.38029819925873731E1
4.14654545454545431E10	-8.65785664157272628E1
4.14672727272727393E10	-8.57169584597313339E1
4.14690909090909088E10	-8.56730469211058576E1
4.14709090909090872E10	-8.40021596205581034E1
4.14727272727272656E10	-8.66236504448758460E1
4.14745454545454617E10	-8.66944109205235058E1
4.14763636363636312E10	-8.51051140803914841E1
4.14781818181818096E10	-8.76900694338907627E1
4.14800000000000058E10	-8.65492773276965544E1
4.14818181818181841E10	-8.55808420273124781E1
4.14836363636363625E10	-8.51609709242462642E1
4.14854545454545409E10	-8.51785434594637358E1
4.14872727272727371E10	-8.67383538528405929E1
4.14890909090909066E10	-8.53736884241246763E1
4.14909090909090850E10	-8.41902843978054172E1
4.14927272727272634E10	-8.47776606635253671E1
4.14945454545454595E10	-8.63828315704029492E1
4.14963636363636290E10	-8.67487026584680976E1
4.14981818181818074E10	-8.52518350061886743E1
4.15000000000000036E10	-8.76702960882656157E1
4.15018181818181908E10	-8.53371860227276002E1
4.15036363636363781E10	-8.73862681220281701E1
4.15054545454545387E10	-8.66231182976128800E1
4.15072727272727349E10	-8.48955500639212346E1
4.15090909090909133E10	-8.42566000242588231E1
4.15109090909090916E10	-8.64320078073365217E1
4.15127272727272612E10	-8.20578423034457138E1
4.15145454545454573E10	-8.50935395060301225E1
4.15163636363636357E10	-8.64679302799459215E1
4.15181818181818141E10	-8.54899805788508615E1
4.15199999999999925E10	-8.61005171269411562E1
4.15218181818181886E10	-8.55698971001223541E1
4.15236363636363670E10	-8.63792585266748780E1
4.15254545454545365E10	-8.56314945072522704E1
4.15272727272727415E10	-8.85704492353086792E1
4.15290909090909111E10	-8.67187942122932576E1
4.15309090909090894E10	-8.32964308515240859E1
4.15327272727272589E10	-8.63909541571923789E1
4.15345454545454551E10	-8.55350595057243268E1
4.15363636363636335E10	-8.58800394740234374E1
4.15381818181818119E10	-8.89300362078180484E1
4.15399999999999991E10	-8.68112866042211984E1
4.15418181818181864E10	-8.60399299896281988E1
4.15436363636363648E10	-8.37554782966534361E1
4.15454545454545432E10	-8.51580063334372461E1
4.15472727272727393E10	-8.70387320814725740E1
4.15490909090909089E10	-8.65424628425133058E1
4.15509090909090872E10	-8.61102307623731100E1
4.15527272727272567E10	-8.23154073714334800E1
4.15545454545454618E10	-8.51759018178646343E1
4.15563636363636313E10	-8.75019610530475411E1
4.15581818181818097E10	-8.38581955344958097E1
4.15600000000000058E10	-8.65374829520371769E1
4.15618181818181931E10	-8.69305507363888985E1
4.15636363636363715E10	-8.24492970382586954E1
4.15654545454545410E10	-8.76961773299133718E1
4.15672727272727371E10	-8.40506400859865188E1
4.15690909090909066E10	-8.71629091358091301E1
4.15709090909090939E10	-8.73590755650289985E1
4.15727272727272634E10	-8.65769000811154221E1
4.15745454545454596E10	-8.49234978432881427E1
4.15763636363636291E10	-8.54905711712102168E1
4.15781818181818075E10	-8.69975970293991807E1
4.15799999999999947E10	-8.58503461214000652E1
4.15818181818181820E10	-8.56245825266625538E1
4.15836363636363693E10	-8.56908679043442767E1
4.15854545454545388E10	-8.82821583886361516E1
4.15872727272727438E10	-8.23818986825460975E1
4.15890909090909044E10	-8.88818361912672117E1
4.15909090909090828E10	-8.66531019054147222E1
4.15927272727272612E10	-8.50018581869619361E1
4.15945454545454574E10	-8.71899517186915496E1
4.15963636363636269E10	-8.55863695787060408E1
4.15981818181818053E10	-8.56333265820660650E1
4.16000000000000014E10	-8.29710268546383567E1
4.16018181818181887E10	-8.72520062106035255E1
4.16036363636363671E10	-8.67586077169180392E1
4.16054545454545455E10	-8.45328620244256257E1
4.16072727272727327E10	-8.55029097023772877E1
4.16090909090909111E10	-8.64967806544051498E1
4.16109090909090895E10	-8.23757260098424737E1
4.16127272727272590E10	-8.64454502345322773E1
4.16145454545454552E10	-8.41586733806423481E1
4.16163636363636336E10	-8.52129936289319900E1
4.16181818181818119E10	-8.54943383240078703E1
4.16199999999999992E10	-8.46370335884568092E1
4.16218181818181954E10	-8.59905936297845308E1
4.16236363636363738E10	-8.74052305663714790E1
4.16254545454545344E10	-8.43129969463329410E1
4.16272727272727394E10	-8.77621165013147397E1
4.16290909090909089E10	-8.64997851605861001E1
4.16309090909090962E10	-8.93626946763922092E1
4.16327272727272568E10	-8.57637209477626072E1
4.16345454545454619E10	-8.70229121164948616E1
4.16363636363636314E10	-8.55848307365605443E1
4.16381818181818097E10	-8.38749283565432791E1
4.16399999999999970E10	-8.56372470261547747E1
4.16418181818181843E10	-8.70611870158098355E1
4.16436363636363716E10	-8.31463167463155095E1
4.16454545454545411E10	-8.68828361264036886E1
4.16472727272727461E10	-8.80526029976631897E1
4.16490909090909067E10	-8.73695044375613072E1
4.16509090909090851E10	-8.73207778624122533E1
4.16527272727272635E10	-8.61579457064008203E1
4.16545454545454596E10	-9.03361019959292655E1
4.16563636363636292E10	-8.53627279529528060E1
4.16581818181818075E10	-8.55522160456231440E1
4.16600000000000037E10	-8.78760085257412804E1
4.16618181818181910E10	-8.49528968940941276E1
4.16636363636363694E10	-8.81060448063777102E1
4.16654545454545477E10	-8.69143381397039150E1
4.16672727272727350E10	-8.45129294976196732E1
4.16690909090909134E10	-8.75003581794750573E1
4.16709090909090918E10	-8.39384145659335701E1
4.16727272727272613E10	-8.39263430611759809E1
4.16745454545454574E10	-8.62547062526723884E1
4.16763636363636358E10	-8.43650811329960781E1
4.16781818181818142E10	-8.64626016158467436E1
4.16800000000000015E10	-8.45654746770110144E1
4.16818181818181888E10	-8.71619733742279479E1
4.16836363636363672E10	-8.34509874868805390E1
4.16854545454545367E10	-8.64514571945634991E1
4.16872727272727417E10	-8.60991737121754497E1
4.16890909090909112E10	-8.54431798628993810E1
4.16909090909090896E10	-8.53867657328678042E1
4.16927272727272591E10	-8.81717143128370573E1
4.16945454545454641E10	-8.64901198249393488E1
4.16963636363636247E10	-8.46016277051592525E1
